date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,4.0,4.0,28.0,2.0,0.0,-1.0
2020-02-16,-1.0,2.0,10.0,-1.0,4.0,-1.0
2020-02-17,-3.0,0.0,11.0,-2.0,4.0,0.0
2020-02-18,-4.0,0.0,9.0,0.0,4.0,0.0
2020-02-19,-5.0,-2.0,4.0,-4.0,4.0,0.0
2020-02-20,-4.0,-2.0,3.0,-2.0,7.0,0.0
2020-02-21,3.0,4.0,29.0,-5.0,1.0,-1.0
2020-02-22,-7.0,-4.0,2.0,-4.0,-2.0,2.0
2020-02-23,-2.0,1.0,8.0,3.0,5.0,-1.0
2020-02-24,-1.0,3.0,8.0,-1.0,4.0,-1.0
2020-02-25,-6.0,-1.0,-3.0,0.0,3.0,0.0
2020-02-26,3.0,6.0,10.0,0.0,5.0,-1.0
2020-02-27,6.0,7.0,19.0,-1.0,8.0,-2.0
2020-02-28,15.0,15.0,79.0,-4.0,1.0,-4.0
2020-02-29,2.0,3.0,12.0,-3.0,-1.0,-1.0
2020-03-01,-2.0,1.0,4.0,-4.0,4.0,0.0
2020-03-02,-2.0,6.0,4.0,-2.0,5.0,-1.0
2020-03-03,0.0,7.0,11.0,-3.0,6.0,-1.0
2020-03-04,3.0,8.0,21.0,-7.0,6.0,-2.0
2020-03-05,4.0,7.0,26.0,-5.0,9.0,-3.0
2020-03-06,-4.0,0.0,6.0,-16.0,-1.0,1.0
2020-03-07,2.0,5.0,12.0,-14.0,-1.0,1.0
2020-03-08,1.0,4.0,16.0,-13.0,5.0,-2.0
2020-03-09,-1.0,3.0,10.0,-9.0,5.0,-1.0
2020-03-10,-1.0,4.0,17.0,-10.0,5.0,-1.0
2020-03-11,3.0,8.0,21.0,-15.0,5.0,-2.0
2020-03-12,-12.0,-3.0,-10.0,-16.0,4.0,2.0
2020-03-13,-14.0,-7.0,-18.0,-32.0,-4.0,4.0
2020-03-14,-8.0,3.0,-9.0,-26.0,-5.0,3.0
2020-03-15,-10.0,8.0,-4.0,-14.0,-8.0,4.0
2020-03-16,-15.0,6.0,-13.0,-12.0,-15.0,5.0
2020-03-17,-9.0,30.0,-19.0,-57.0,-24.0,7.0
2020-03-18,-51.0,-24.0,-48.0,-84.0,-61.0,22.0
2020-03-19,-60.0,-33.0,-56.0,-87.0,-63.0,27.0
2020-03-20,-29.0,20.0,-42.0,-85.0,-32.0,11.0
2020-03-21,-87.0,-82.0,-75.0,-94.0,-78.0,28.0
2020-03-22,-91.0,-86.0,-74.0,-91.0,-82.0,33.0
2020-03-23,-91.0,-84.0,-74.0,-91.0,-82.0,32.0
2020-03-24,-82.0,-67.0,-66.0,-88.0,-79.0,30.0
2020-03-25,-64.0,-29.0,-52.0,-87.0,-73.0,24.0
2020-03-26,-66.0,-33.0,-57.0,-88.0,-72.0,29.0
2020-03-27,-70.0,-40.0,-58.0,-89.0,-44.0,16.0
2020-03-28,-76.0,-55.0,-61.0,-90.0,-67.0,24.0
2020-03-29,-74.0,-52.0,-59.0,-89.0,-73.0,27.0
2020-03-30,-73.0,-49.0,-58.0,-88.0,-71.0,25.0
2020-03-31,-73.0,-49.0,-57.0,-89.0,-71.0,27.0
2020-04-01,-70.0,-46.0,-59.0,-88.0,-71.0,27.0
2020-04-02,-69.0,-41.0,-59.0,-90.0,-69.0,30.0
2020-04-03,-91.0,-84.0,-74.0,-94.0,-62.0,21.0
2020-04-04,-71.0,-45.0,-56.0,-91.0,-63.0,22.0
2020-04-05,-69.0,-44.0,-56.0,-88.0,-70.0,27.0
2020-04-06,-71.0,-46.0,-61.0,-89.0,-70.0,27.0
2020-04-07,-70.0,-44.0,-58.0,-89.0,-70.0,27.0
2020-04-08,-70.0,-45.0,-58.0,-88.0,-70.0,26.0
2020-04-09,-65.0,-33.0,-58.0,-89.0,-69.0,29.0
2020-04-10,-92.0,-86.0,-77.0,-94.0,-66.0,23.0
2020-04-11,-93.0,-89.0,-78.0,-95.0,-81.0,31.0
2020-04-12,-63.0,-33.0,-51.0,-87.0,-68.0,25.0
2020-04-13,-68.0,-41.0,-57.0,-88.0,-68.0,26.0
2020-04-14,-69.0,-41.0,-55.0,-87.0,-67.0,25.0
2020-04-15,-63.0,-33.0,-52.0,-87.0,-66.0,24.0
2020-04-16,-63.0,-29.0,-54.0,-88.0,-64.0,27.0
2020-04-17,-92.0,-85.0,-76.0,-95.0,-63.0,22.0
2020-04-18,-93.0,-88.0,-78.0,-95.0,-79.0,30.0
2020-04-19,-59.0,-31.0,-45.0,-84.0,-63.0,22.0
2020-04-20,-63.0,-36.0,-51.0,-85.0,-64.0,23.0
2020-04-21,-59.0,-31.0,-48.0,-82.0,-61.0,22.0
2020-04-22,-53.0,-23.0,-41.0,-83.0,-59.0,20.0
2020-04-23,-50.0,-19.0,-43.0,-84.0,-56.0,23.0
2020-04-24,-92.0,-86.0,-76.0,-93.0,-63.0,23.0
2020-04-25,-54.0,-29.0,-47.0,-88.0,-52.0,20.0
2020-04-26,-55.0,-32.0,-46.0,-85.0,-58.0,23.0
2020-04-27,-56.0,-34.0,-50.0,-86.0,-56.0,23.0
2020-04-28,-56.0,-35.0,-48.0,-85.0,-55.0,22.0
2020-04-29,-45.0,-22.0,-39.0,-83.0,-50.0,19.0
2020-04-30,-45.0,-20.0,-44.0,-84.0,-48.0,21.0
2020-05-01,-91.0,-85.0,-76.0,-94.0,-61.0,22.0
2020-05-02,-40.0,-17.0,-35.0,-85.0,-36.0,13.0
2020-05-03,-41.0,-20.0,-35.0,-82.0,-45.0,17.0
2020-05-04,-43.0,-22.0,-40.0,-82.0,-45.0,17.0
2020-05-05,-46.0,-26.0,-43.0,-80.0,-46.0,19.0
2020-05-06,-41.0,-20.0,-39.0,-78.0,-43.0,18.0
2020-05-07,-39.0,-13.0,-39.0,-79.0,-41.0,18.0
2020-05-08,-91.0,-84.0,-75.0,-93.0,-60.0,22.0
2020-05-09,-37.0,-14.0,-36.0,-84.0,-31.0,13.0
2020-05-10,-37.0,-16.0,-33.0,-81.0,-39.0,16.0
2020-05-11,-40.0,-18.0,-38.0,-80.0,-40.0,16.0
2020-05-12,-37.0,-15.0,-35.0,-80.0,-39.0,16.0
2020-05-13,-37.0,-15.0,-34.0,-80.0,-38.0,15.0
2020-05-14,-39.0,-13.0,-38.0,-81.0,-38.0,16.0
2020-05-15,-91.0,-83.0,-74.0,-89.0,-58.0,21.0
2020-05-16,-33.0,-9.0,-32.0,-80.0,-28.0,10.0
2020-05-17,-35.0,-13.0,-32.0,-76.0,-38.0,15.0
2020-05-18,-35.0,-12.0,-37.0,-78.0,-38.0,15.0
2020-05-19,-31.0,-7.0,-31.0,-77.0,-38.0,14.0
2020-05-20,-9.0,19.0,-17.0,-73.0,-36.0,10.0
2020-05-21,0.0,40.0,-11.0,-73.0,-35.0,10.0
2020-05-22,-91.0,-84.0,-74.0,-93.0,-59.0,21.0
2020-05-23,-92.0,-86.0,-76.0,-93.0,-77.0,29.0
2020-05-24,-91.0,-83.0,-74.0,-94.0,-82.0,33.0
2020-05-25,-34.0,-5.0,-21.0,-80.0,-61.0,12.0
2020-05-26,-29.0,-8.0,-24.0,-74.0,-31.0,10.0
2020-05-27,-27.0,-7.0,-24.0,-74.0,-29.0,10.0
2020-05-28,-26.0,0.0,-26.0,-74.0,-27.0,11.0
2020-05-29,-91.0,-83.0,-73.0,-93.0,-57.0,21.0
2020-05-30,-23.0,-2.0,-18.0,-78.0,-17.0,6.0
2020-05-31,-25.0,-7.0,-18.0,-70.0,-25.0,9.0
2020-06-01,-28.0,-8.0,-26.0,-70.0,-24.0,10.0
2020-06-02,-29.0,-10.0,-26.0,-71.0,-25.0,10.0
2020-06-03,-26.0,-5.0,-23.0,-70.0,-24.0,9.0
2020-06-04,-28.0,-3.0,-27.0,-73.0,-23.0,11.0
2020-06-05,-88.0,-79.0,-69.0,-92.0,-52.0,20.0
2020-06-06,-2.0,13.0,0.0,-67.0,-11.0,1.0
2020-06-07,-8.0,6.0,-6.0,-62.0,-21.0,5.0
2020-06-08,-12.0,3.0,-12.0,-62.0,-20.0,5.0
2020-06-09,-10.0,4.0,-7.0,-59.0,-19.0,4.0
2020-06-10,-6.0,8.0,-2.0,-56.0,-18.0,4.0
2020-06-11,-9.0,7.0,-5.0,-63.0,-17.0,6.0
2020-06-12,-17.0,-5.0,4.0,-77.0,-7.0,4.0
2020-06-13,-10.0,3.0,-1.0,-68.0,-10.0,3.0
2020-06-14,-8.0,5.0,-3.0,-58.0,-19.0,5.0
2020-06-15,-11.0,4.0,-7.0,-58.0,-17.0,5.0
2020-06-16,-9.0,4.0,-4.0,-60.0,-17.0,5.0
2020-06-17,-7.0,6.0,-2.0,-58.0,-17.0,4.0
2020-06-18,-11.0,3.0,-5.0,-60.0,-16.0,6.0
2020-06-19,-16.0,-4.0,8.0,-74.0,-7.0,3.0
2020-06-20,-9.0,2.0,-1.0,-67.0,-9.0,3.0
2020-06-21,-7.0,4.0,0.0,-57.0,-18.0,4.0
2020-06-22,-7.0,7.0,-4.0,-55.0,-19.0,4.0
2020-06-23,-6.0,7.0,-1.0,-55.0,-19.0,4.0
2020-06-24,-4.0,9.0,1.0,-59.0,-17.0,3.0
2020-06-25,-7.0,7.0,2.0,-59.0,-16.0,5.0
2020-06-26,-11.0,2.0,20.0,-73.0,-6.0,1.0
2020-06-27,-6.0,6.0,6.0,-65.0,-9.0,1.0
2020-06-28,-6.0,6.0,2.0,-56.0,-16.0,4.0
2020-06-29,-7.0,6.0,-2.0,-56.0,-17.0,4.0
2020-06-30,-6.0,6.0,0.0,-54.0,-17.0,4.0
2020-07-01,-3.0,10.0,6.0,-53.0,-16.0,3.0
2020-07-02,-7.0,6.0,7.0,-55.0,-15.0,5.0
2020-07-03,-10.0,2.0,27.0,-69.0,-9.0,2.0
2020-07-04,-5.0,6.0,12.0,-62.0,-9.0,2.0
2020-07-05,-5.0,7.0,7.0,-52.0,-18.0,4.0
2020-07-06,-6.0,6.0,2.0,-53.0,-18.0,4.0
2020-07-07,-4.0,7.0,9.0,-53.0,-18.0,3.0
2020-07-08,-4.0,7.0,10.0,-53.0,-16.0,3.0
2020-07-09,-7.0,5.0,12.0,-54.0,-15.0,4.0
2020-07-10,-8.0,2.0,35.0,-68.0,-9.0,2.0
2020-07-11,-6.0,5.0,13.0,-60.0,-9.0,2.0
2020-07-12,-5.0,6.0,6.0,-53.0,-17.0,4.0
2020-07-13,-7.0,5.0,2.0,-53.0,-17.0,4.0
2020-07-14,-7.0,4.0,4.0,-51.0,-18.0,3.0
2020-07-15,-6.0,5.0,7.0,-51.0,-16.0,3.0
2020-07-16,-7.0,4.0,10.0,-53.0,-14.0,4.0
2020-07-17,-7.0,3.0,32.0,-66.0,-9.0,2.0
2020-07-18,-5.0,5.0,13.0,-59.0,-9.0,1.0
2020-07-19,-6.0,5.0,4.0,-52.0,-17.0,4.0
2020-07-20,-8.0,4.0,-1.0,-52.0,-17.0,4.0
2020-07-21,-5.0,6.0,5.0,-52.0,-18.0,3.0
2020-07-22,-5.0,6.0,4.0,-53.0,-16.0,4.0
2020-07-23,-1.0,10.0,8.0,-53.0,-14.0,3.0
2020-07-24,2.0,12.0,33.0,-65.0,-5.0,1.0
2020-07-25,3.0,12.0,19.0,-57.0,-8.0,0.0
2020-07-26,3.0,12.0,8.0,-52.0,-16.0,3.0
2020-07-27,2.0,13.0,0.0,-52.0,-17.0,2.0
2020-07-28,8.0,19.0,6.0,-49.0,-17.0,2.0
2020-07-29,20.0,33.0,12.0,-49.0,-18.0,0.0
2020-07-30,-5.0,16.0,-7.0,-71.0,-50.0,16.0
2020-07-31,-6.0,20.0,42.0,-69.0,-14.0,-4.0
2020-08-01,-12.0,-4.0,39.0,-72.0,-50.0,3.0
2020-08-02,-6.0,0.0,37.0,-73.0,-62.0,9.0
2020-08-03,-5.0,1.0,30.0,-70.0,-57.0,9.0
2020-08-04,-6.0,5.0,13.0,-54.0,-20.0,4.0
2020-08-05,-4.0,6.0,14.0,-56.0,-18.0,3.0
2020-08-06,-7.0,4.0,15.0,-55.0,-17.0,4.0
