date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,1.0,1.0,0.98,0.99,1.04,1.02
2020-02-16,0.99,0.99,0.99,1.0,1.0,1.02
2020-02-17,0.99,1.02,1.0,1.01,1.05,1.01
2020-02-18,1.0,1.02,0.99,1.0,1.04,1.01
2020-02-19,0.97,0.99,0.98,0.97,1.05,1.01
2020-02-20,0.99,1.01,0.99,1.0,1.05,1.02
2020-02-21,0.98,1.0,0.97,0.99,1.07,1.02
2020-02-22,1.01,0.96,0.98,0.99,1.02,1.02
2020-02-23,0.98,1.0,0.98,0.99,1.05,1.02
2020-02-24,0.99,1.0,0.98,1.0,1.06,1.02
2020-02-25,1.0,1.02,0.99,0.99,1.05,1.02
2020-02-26,0.97,0.99,0.99,0.97,1.05,1.02
2020-02-27,1.0,0.99,0.97,0.98,1.06,1.02
2020-02-28,1.03,1.04,0.97,1.02,1.1,1.01
2020-02-29,1.05,1.06,1.0,1.05,1.07,1.0
2020-03-01,1.05,1.03,1.04,1.02,1.03,1.01
2020-03-02,1.06,1.06,1.06,0.99,0.6,1.07
2020-03-03,1.04,1.08,1.03,1.04,1.06,1.0
2020-03-04,1.03,1.06,1.02,1.02,1.07,1.01
2020-03-05,1.04,1.06,1.02,1.04,1.07,1.01
2020-03-06,1.04,1.07,1.0,1.06,1.09,1.01
2020-03-07,1.05,1.06,1.03,1.04,1.07,1.01
2020-03-08,1.04,0.97,1.11,1.0,0.95,1.01
2020-03-09,1.05,1.09,1.08,1.0,0.65,1.07
2020-03-10,1.04,1.08,1.05,1.04,1.05,1.01
2020-03-11,1.03,1.07,1.04,1.02,1.04,1.02
2020-03-12,1.03,1.07,1.02,1.02,1.04,1.02
2020-03-13,1.0,1.09,0.99,1.01,1.06,1.03
2020-03-14,0.96,1.01,0.96,0.97,1.09,1.03
2020-03-15,0.94,1.0,0.97,0.96,1.08,1.03
2020-03-16,1.0,1.02,1.01,1.02,1.01,1.03
2020-03-17,0.99,1.04,1.01,0.98,1.02,1.03
2020-03-18,0.99,1.04,1.01,0.97,1.03,1.03
2020-03-19,0.96,1.02,0.99,0.96,1.03,1.04
2020-03-20,0.95,1.02,0.96,0.96,1.05,1.04
2020-03-21,0.92,0.98,0.9299999999999999,0.9299999999999999,1.07,1.04
2020-03-22,0.88,0.95,0.9299999999999999,0.9,1.06,1.05
2020-03-23,0.94,0.97,1.0,0.94,0.99,1.04
2020-03-24,0.92,1.1400000000000001,0.98,0.98,0.95,1.04
2020-03-25,0.81,0.96,0.96,0.88,0.89,1.07
2020-03-26,0.78,0.9,0.95,0.84,0.87,1.08
2020-03-27,0.64,0.79,0.87,0.7,0.5700000000000001,1.17
2020-03-28,0.6,0.77,0.83,0.69,0.87,1.12
2020-03-29,0.54,0.71,0.81,0.65,0.9,1.12
2020-03-30,0.61,0.8,0.89,0.7,0.79,1.11
2020-03-31,0.61,0.81,0.89,0.7,0.76,1.11
2020-04-01,0.56,0.77,0.88,0.65,0.71,1.13
2020-04-02,0.56,0.75,0.87,0.64,0.71,1.1400000000000001
2020-04-03,0.53,0.73,0.85,0.61,0.72,1.15
2020-04-04,0.51,0.71,0.81,0.6,0.78,1.1400000000000001
2020-04-05,0.49,0.71,0.8,0.5900000000000001,0.81,1.13
2020-04-06,0.56,0.79,0.9,0.63,0.6699999999999999,1.1400000000000001
2020-04-07,0.54,0.76,0.9,0.6,0.63,1.15
2020-04-08,0.52,0.79,0.89,0.5900000000000001,0.63,1.15
2020-04-09,0.53,0.8200000000000001,0.89,0.6,0.5900000000000001,1.16
2020-04-10,0.35,0.54,0.79,0.37,0.4,1.25
2020-04-11,0.33999999999999997,0.51,0.76,0.36,0.52,1.22
2020-04-12,0.30000000000000004,0.42000000000000004,0.73,0.32999999999999996,0.63,1.19
2020-04-13,0.29000000000000004,0.39,0.8,0.31000000000000005,0.32999999999999996,1.27
2020-04-14,0.27,0.36,0.78,0.28,0.31999999999999995,1.28
2020-04-15,0.26,0.35,0.76,0.27,0.31999999999999995,1.28
2020-04-16,0.27,0.36,0.77,0.28,0.31999999999999995,1.29
2020-04-17,0.26,0.36,0.74,0.28,0.32999999999999996,1.31
2020-04-18,0.29000000000000004,0.42000000000000004,0.69,0.31000000000000005,0.5,1.23
2020-04-19,0.31000000000000005,0.43999999999999995,0.7,0.32999999999999996,0.6699999999999999,1.2
2020-04-20,0.4,0.5700000000000001,0.81,0.43000000000000005,0.5800000000000001,1.21
2020-04-21,0.4,0.55,0.8,0.42000000000000004,0.55,1.21
2020-04-22,0.4,0.55,0.8,0.42000000000000004,0.56,1.2
2020-04-23,0.4,0.55,0.79,0.43000000000000005,0.56,1.21
2020-04-24,0.39,0.55,0.78,0.43000000000000005,0.5800000000000001,1.22
2020-04-25,0.37,0.51,0.73,0.4,0.6599999999999999,1.2
2020-04-26,0.35,0.49,0.72,0.39,0.75,1.19
2020-04-27,0.41000000000000003,0.5700000000000001,0.81,0.44999999999999996,0.5900000000000001,1.2
