date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,0.98,0.99,0.96,0.98,1.02,1.01
2020-02-16,0.97,0.98,0.95,0.94,0.98,1.01
2020-02-17,0.94,1.02,0.99,0.96,1.0,1.01
2020-02-18,0.94,1.0,0.94,0.9299999999999999,1.0,1.01
2020-02-19,0.91,0.97,0.9,0.98,1.0,1.01
2020-02-20,0.91,0.97,0.88,0.9,0.98,1.01
2020-02-21,0.91,0.99,0.96,0.95,1.0,1.0
2020-02-22,0.6699999999999999,0.6799999999999999,0.86,0.73,0.55,1.15
2020-02-23,0.84,0.86,0.89,0.85,0.97,1.05
2020-02-24,0.89,0.94,0.96,0.9,0.98,1.03
2020-02-25,0.92,0.96,1.02,0.94,1.01,1.02
2020-02-26,0.92,0.97,0.98,0.96,1.02,1.02
2020-02-27,0.9299999999999999,0.98,1.05,0.95,1.02,1.03
2020-02-28,0.92,0.97,1.03,0.96,1.01,1.03
2020-02-29,0.94,0.96,1.03,0.99,1.01,1.02
2020-03-01,0.94,0.96,1.04,0.92,1.0,1.02
2020-03-02,0.9299999999999999,0.99,1.04,0.99,1.02,1.02
2020-03-03,0.9299999999999999,0.97,1.06,0.96,1.01,1.03
2020-03-04,0.97,1.0,1.08,0.96,1.03,1.02
2020-03-05,0.97,1.04,1.08,1.01,1.03,1.02
2020-03-06,0.9299999999999999,0.99,1.0,1.02,1.02,1.03
2020-03-07,0.96,0.99,1.07,0.98,1.04,1.02
2020-03-08,1.01,1.0,1.09,0.96,1.02,1.01
2020-03-09,0.94,1.01,1.04,0.99,1.02,1.02
2020-03-10,0.95,0.99,1.12,0.94,1.04,1.01
2020-03-11,0.94,0.98,1.05,0.94,1.03,1.02
2020-03-12,0.96,1.01,1.08,1.0,1.03,1.02
2020-03-13,0.95,1.01,1.03,0.97,1.03,1.01
2020-03-14,0.96,0.97,1.07,0.9299999999999999,1.01,1.02
2020-03-15,0.94,0.96,1.05,0.91,0.99,1.02
2020-03-16,0.9299999999999999,0.97,1.07,0.96,1.02,1.02
2020-03-17,0.91,0.99,1.09,0.91,1.02,1.02
2020-03-18,0.91,0.97,1.08,0.95,1.02,1.03
2020-03-19,0.91,0.99,1.08,0.97,1.01,1.04
2020-03-20,0.88,1.01,1.02,0.9,1.01,1.05
