,0
2020-03-01,0.12474777796216227
2020-03-02,0.09432042399900774
2020-03-03,0.11620841083081263
2020-03-04,0.10339314352160925
2020-03-05,0.09114427172622701
2020-03-06,0.08877083672025646
2020-03-07,0.09336468922386587
2020-03-08,0.12201841930442793
2020-03-09,0.09712236079606303
2020-03-10,0.09702224689531162
2020-03-11,0.09520130565359658
2020-03-12,0.09890505860861008
2020-03-13,0.09547665688267151
2020-03-14,0.10166119103517131
2020-03-15,0.1292270145110335
2020-03-16,0.10164681845800418
2020-03-17,0.10479722671379196
2020-03-18,0.10728874743471967
2020-03-19,0.1077191170395602
2020-03-20,0.09777921120554563
2020-03-21,0.10250825932692316
2020-03-22,0.14932247559993503
2020-03-23,0.11068873914889502
2020-03-24,0.10814184733112288
2020-03-25,0.11881180908759795
2020-03-26,0.11213560297252953
2020-03-27,0.10740445381252677
2020-03-28,0.11436954377319745
2020-03-29,0.14677993476683351
2020-03-30,0.11208560070737673
2020-03-31,0.11116194421417962
2020-04-01,0.10763906366182593
2020-04-02,0.10904923076728881
2020-04-03,0.12060241634716737
2020-04-04,0.13120230064393731
2020-04-05,0.16439216626008826
2020-04-06,0.11452841092424326
2020-04-07,0.12027767060421349
2020-04-08,0.13379561298872086
2020-04-09,0.14148126374166378
2020-04-10,0.1726889191725802
2020-04-11,0.16719509510750594
2020-04-12,0.203587178067276
2020-04-13,0.18846327732243787
2020-04-14,0.1408444161534388
2020-04-15,0.12722538472475686
2020-04-16,0.11862971300402543
2020-04-17,0.10079718995875399
2020-04-18,0.1311840430497064
2020-04-19,0.1952714065345188
2020-04-20,0.13988621603806245
2020-04-21,0.12877703549663191
2020-04-22,0.13349721558516173
2020-04-23,0.1438666581571482
2020-04-24,0.13694289105837018
2020-04-25,0.14387671413604172
2020-04-26,0.19149213954885735
2020-04-27,0.13852055781530032
2020-04-28,0.13272372122293535
2020-04-29,0.13651781231646656
2020-04-30,0.13634657947354872
2020-05-01,0.14854842529488632
2020-05-02,0.1444004309607252
2020-05-03,0.18304580477838306
2020-05-04,0.12585773460340963
2020-05-05,0.13547885307189453
2020-05-06,0.13651166517809918
2020-05-07,0.13481095278945465
2020-05-08,0.13594307661520716
2020-05-09,0.1397367250522892
2020-05-10,0.16109386472150503
2020-05-11,0.12499990937503823
2020-05-12,0.12951039403334208
2020-05-13,0.11925841049503755
2020-05-14,0.1549089523636299
2020-05-15,0.11737637131874888
2020-05-16,0.13544713695142604
2020-05-17,0.1611237971946182
2020-05-18,0.11657890912032265
2020-05-19,0.11950340109840972
2020-05-20,0.13388692143126737
2020-05-21,0.12375017877729086
2020-05-22,0.11722120494478813
2020-05-23,0.12362883970621036
2020-05-24,0.1519925721097544
2020-05-25,0.14190261060802734
2020-05-26,0.12447489641630141
2020-05-27,0.13002855813991984
2020-05-28,0.12006309671900371
2020-05-29,0.10739240117572911
2020-05-30,0.11091636173645315
2020-05-31,0.1442633614729484
2020-06-01,0.11457874123071375
2020-06-02,0.11549195325887855
2020-06-03,0.1200087301493884
2020-06-04,0.11785918533772484
2020-06-05,0.10917737083941559
2020-06-06,0.10939218948740824
2020-06-07,0.14145944156607784
2020-06-08,0.10801175982995669
2020-06-09,0.11049938435509123
2020-06-10,0.12027685439329666
2020-06-11,0.11418113642957116
2020-06-12,0.11109425678168963
2020-06-13,0.11787406627820957
2020-06-14,0.15284407967083186
2020-06-15,0.11548322006063759
2020-06-16,0.1138300412584259
2020-06-17,0.11560278235455124
2020-06-18,0.12013056049584074
2020-06-19,0.11909091722273002
2020-06-20,0.11292363945606501
2020-06-21,0.14487510662786318
2020-06-22,0.1127383224098991
2020-06-23,0.11578315408710281
2020-06-24,0.13385098918368116
2020-06-25,0.1224830671741137
2020-06-26,0.11313531273219815
2020-06-27,0.11017869636194451
2020-06-28,0.13408550468131686
2020-06-29,0.1089575757444502
2020-06-30,0.12025007340916712
2020-07-01,0.11485173430585593
2020-07-02,0.1165096330077928
2020-07-03,0.10732471681011654
2020-07-04,0.10960878284131015
2020-07-05,0.1467696204981556
2020-07-06,0.15497956027227006
2020-07-07,0.12121854022168391
2020-07-08,0.12864870110955615
2020-07-09,0.13728879633389343
2020-07-10,0.1302313608445855
2020-07-11,0.13238436475192442
2020-07-12,0.16208787006342243
2020-07-13,0.12607702864778253
2020-07-14,0.1346673837541311
2020-07-15,0.14345588021574457
2020-07-16,0.15431727549027344
2020-07-17,0.13661539471660789
2020-07-18,0.15078329091432288
2020-07-19,0.1773342178471975
2020-07-20,0.13525898180013085
2020-07-21,0.13974604668033544
2020-07-22,0.1544616533713884
2020-07-23,0.1479523135837116
2020-07-24,0.13232342099147143
2020-07-25,0.13879333608888714
2020-07-26,0.17014143319962602
2020-07-27,0.1293616448675596
2020-07-28,0.130659223577045
2020-07-29,0.1289968158739384
2020-07-30,0.12069675584473827
2020-07-31,0.11703026362580649
