date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,1.06,1.07,1.04,1.0,1.04,1.0
2020-02-16,1.1,1.09,1.27,1.05,1.04,1.0
2020-02-17,1.08,1.08,1.24,1.1,1.19,0.98
2020-02-18,1.08,1.08,1.21,1.07,1.03,0.99
2020-02-19,1.04,1.06,1.1400000000000001,1.05,1.02,0.98
2020-02-20,0.96,1.0,0.9299999999999999,0.99,1.0,1.0
2020-02-21,1.03,1.06,1.03,1.05,1.18,0.99
2020-02-22,1.0,1.02,0.94,1.0,1.02,1.0
2020-02-23,1.06,1.05,1.21,1.03,1.04,1.0
2020-02-24,1.03,1.05,1.1,1.07,1.2,0.99
2020-02-25,1.04,1.07,1.2,1.05,1.04,0.99
2020-02-26,1.01,1.09,1.17,1.05,1.03,0.98
2020-02-27,0.95,1.03,0.94,0.97,1.01,1.0
2020-02-28,0.9299999999999999,0.98,0.8,0.94,1.18,1.01
2020-02-29,1.03,1.09,1.1,0.95,1.04,1.0
2020-03-01,1.0,1.12,1.27,1.06,1.09,0.99
2020-03-02,1.07,1.1,1.21,1.08,1.22,0.98
2020-03-03,1.03,1.08,1.07,1.04,1.05,0.99
2020-03-04,0.98,1.04,0.9299999999999999,1.02,1.03,1.0
2020-03-05,1.09,1.12,1.17,1.09,1.03,0.98
2020-03-06,1.08,1.08,1.0,1.05,1.2,0.99
2020-03-07,1.02,1.06,0.85,0.91,1.03,1.01
2020-03-08,1.17,1.21,0.98,1.04,1.07,1.0
2020-03-09,1.01,1.03,0.99,1.02,1.2,0.99
2020-03-10,0.99,1.1400000000000001,1.0,0.99,1.02,1.0
2020-03-11,0.9299999999999999,1.1,1.12,0.89,0.83,1.03
2020-03-12,0.85,1.12,1.21,0.85,0.79,1.05
2020-03-13,0.75,1.08,1.08,0.76,0.89,1.07
2020-03-14,0.64,1.07,0.98,0.7,0.88,1.06
2020-03-15,0.37,1.02,0.49,0.52,0.7,1.12
2020-03-16,0.56,1.02,0.9,0.6599999999999999,0.77,1.12
2020-03-17,0.51,0.9299999999999999,0.96,0.6,0.62,1.13
2020-03-18,0.48,0.98,0.9,0.5700000000000001,0.5900000000000001,1.1400000000000001
2020-03-19,0.43999999999999995,0.8200000000000001,0.88,0.52,0.56,1.16
2020-03-20,0.41000000000000003,0.77,0.77,0.47,0.64,1.18
2020-03-21,0.36,0.76,0.77,0.43999999999999995,0.64,1.13
2020-03-22,0.28,0.71,0.55,0.36,0.5700000000000001,1.15
2020-03-23,0.33999999999999997,0.69,0.47,0.36,0.5700000000000001,1.22
2020-03-24,0.33999999999999997,0.69,0.52,0.36,0.47,1.23
2020-03-25,0.33999999999999997,0.72,0.54,0.36,0.45999999999999996,1.22
2020-03-26,0.32999999999999996,0.6799999999999999,0.53,0.35,0.44999999999999996,1.23
2020-03-27,0.33999999999999997,0.7,0.49,0.36,0.55,1.25
2020-03-28,0.25,0.5700000000000001,0.39,0.27,0.5,1.21
2020-03-29,0.26,0.5900000000000001,0.56,0.31000000000000005,0.49,1.18
2020-03-30,0.43999999999999995,0.78,0.8200000000000001,0.44999999999999996,0.5700000000000001,1.18
2020-03-31,0.4,0.75,0.69,0.4,0.48,1.2
2020-04-01,0.32999999999999996,0.6799999999999999,0.52,0.32999999999999996,0.44999999999999996,1.22
2020-04-02,0.4,0.78,0.6799999999999999,0.4,0.44999999999999996,1.22
2020-04-03,0.41000000000000003,0.81,0.64,0.4,0.56,1.22
2020-04-04,0.26,0.5700000000000001,0.36,0.26,0.48,1.21
2020-04-05,0.21999999999999997,0.5900000000000001,0.35,0.25,0.45999999999999996,1.19
2020-04-06,0.49,0.9299999999999999,0.81,0.44999999999999996,0.5700000000000001,1.19
2020-04-07,0.52,0.99,1.01,0.5,0.48,1.18
2020-04-08,0.37,0.7,0.74,0.37,0.44999999999999996,1.22
2020-04-09,0.39,0.74,0.77,0.4,0.43999999999999995,1.22
2020-04-10,0.42000000000000004,0.91,0.76,0.41000000000000003,0.52,1.2
2020-04-11,0.050000000000000044,0.050000000000000044,0.20999999999999996,0.06999999999999995,0.18000000000000005,1.28
2020-04-12,0.06000000000000005,0.06999999999999995,0.21999999999999997,0.07999999999999996,0.25,1.24
2020-04-13,0.48,0.86,0.92,0.47,0.55,1.17
2020-04-14,0.43000000000000005,0.83,0.72,0.4,0.45999999999999996,1.21
2020-04-15,0.44999999999999996,0.89,0.74,0.41000000000000003,0.45999999999999996,1.21
2020-04-16,0.48,0.96,0.95,0.45999999999999996,0.44999999999999996,1.19
2020-04-17,0.42000000000000004,0.98,0.95,0.42000000000000004,0.30000000000000004,1.23
2020-04-18,0.050000000000000044,0.06000000000000005,0.22999999999999998,0.07999999999999996,0.18000000000000005,1.28
2020-04-19,0.06999999999999995,0.06999999999999995,0.24,0.08999999999999997,0.25,1.24
2020-04-20,0.050000000000000044,0.06000000000000005,0.26,0.06999999999999995,0.09999999999999998,1.3599999999999999
2020-04-21,0.4,0.72,0.61,0.38,0.48,1.18
2020-04-22,0.4,0.71,0.62,0.38,0.47,1.21
2020-04-23,0.52,0.87,1.02,0.51,0.51,1.16
2020-04-24,0.49,0.84,0.98,0.48,0.5800000000000001,1.18
2020-04-25,0.37,0.72,0.81,0.4,0.5700000000000001,1.15
2020-04-26,0.06999999999999995,0.07999999999999996,0.24,0.08999999999999997,0.29000000000000004,1.23
2020-04-27,0.5800000000000001,0.91,1.13,0.54,0.63,1.13
2020-04-28,0.55,0.88,1.1400000000000001,0.53,0.54,1.1400000000000001
2020-04-29,0.54,0.9,1.05,0.52,0.54,1.15
2020-04-30,0.5800000000000001,1.0,1.16,0.5700000000000001,0.53,1.12
2020-05-01,0.25,0.53,0.8,0.28,0.21999999999999997,1.24
2020-05-02,0.25,0.5,0.53,0.27,0.44999999999999996,1.16
2020-05-03,0.29000000000000004,0.56,0.74,0.32999999999999996,0.54,1.13
2020-05-04,0.6,0.9,1.13,0.55,0.6799999999999999,1.11
2020-05-05,0.6,0.91,1.28,0.5700000000000001,0.5900000000000001,1.13
2020-05-06,0.5,0.86,0.81,0.49,0.5700000000000001,1.15
2020-05-07,0.56,0.88,1.08,0.55,0.5900000000000001,1.1400000000000001
2020-05-08,0.5700000000000001,0.89,1.13,0.55,0.69,1.1400000000000001
2020-05-09,0.54,0.91,1.25,0.5700000000000001,0.72,1.08
2020-05-10,0.47,0.86,1.26,0.54,0.7,1.07
2020-05-11,0.63,0.9,1.22,0.5800000000000001,0.72,1.12
2020-05-12,0.62,0.92,1.26,0.5700000000000001,0.62,1.13
2020-05-13,0.61,0.9,1.29,0.56,0.62,1.12
2020-05-14,0.5900000000000001,0.9,1.17,0.5700000000000001,0.62,1.11
2020-05-15,0.5800000000000001,0.91,1.03,0.53,0.72,1.13
2020-05-16,0.5900000000000001,0.96,1.22,0.5800000000000001,0.77,1.07
2020-05-17,0.5,0.89,1.25,0.54,0.76,1.05
2020-05-18,0.6699999999999999,0.92,1.21,0.5900000000000001,0.75,1.1
2020-05-19,0.65,0.9299999999999999,1.2,0.5800000000000001,0.65,1.11
2020-05-20,0.64,0.94,1.19,0.5700000000000001,0.64,1.11
2020-05-21,0.5800000000000001,0.92,0.83,0.54,0.62,1.13
2020-05-22,0.65,1.0,1.15,0.5800000000000001,0.75,1.12
2020-05-23,0.63,1.12,1.23,0.62,0.79,1.06
2020-05-24,0.24,0.47,0.6699999999999999,0.31000000000000005,0.49,1.15
2020-05-25,0.07999999999999996,0.08999999999999997,0.39,0.08999999999999997,0.14,1.33
2020-05-26,0.64,0.96,1.02,0.61,0.6799999999999999,1.07
2020-05-27,0.77,1.08,1.45,0.72,0.71,1.06
2020-05-28,0.81,1.01,1.24,0.6799999999999999,0.7,1.07
2020-05-29,0.78,0.98,1.22,0.64,0.83,1.09
2020-05-30,0.76,1.01,1.3,0.69,0.95,1.03
2020-05-31,0.6799999999999999,0.9299999999999999,1.16,0.61,0.96,1.05
2020-06-01,0.85,1.03,1.32,0.7,0.87,1.06
2020-06-02,0.8,1.01,1.17,0.65,0.73,1.08
2020-06-03,0.87,1.12,1.53,0.72,0.74,1.05
2020-06-04,0.85,1.27,1.46,0.77,0.73,1.03
2020-06-05,0.25,0.36,0.65,0.16000000000000003,0.27,1.3
2020-06-06,0.27,0.39,0.5700000000000001,0.19999999999999996,0.5,1.2
2020-06-07,0.29000000000000004,0.38,0.73,0.19999999999999996,0.61,1.16
2020-06-08,0.91,1.1400000000000001,1.56,0.76,0.87,1.01
2020-06-09,0.85,1.02,1.3900000000000001,0.69,0.74,1.06
2020-06-10,0.8200000000000001,1.0,1.35,0.6799999999999999,0.73,1.06
2020-06-11,0.8,0.99,1.24,0.6699999999999999,0.72,1.06
2020-06-12,0.8200000000000001,1.01,1.33,0.6599999999999999,0.85,1.06
2020-06-13,0.79,1.01,1.46,0.7,0.96,1.02
2020-06-14,0.74,0.95,1.48,0.63,0.98,1.01
2020-06-15,0.91,1.04,1.52,0.71,0.86,1.05
2020-06-16,0.85,1.02,1.37,0.6799999999999999,0.74,1.06
2020-06-17,0.84,1.01,1.38,0.7,0.73,1.06
2020-06-18,0.85,1.0,1.5699999999999998,0.7,0.72,1.05
2020-06-19,0.8200000000000001,0.99,1.41,0.6699999999999999,0.84,1.06
2020-06-20,0.76,0.98,1.34,0.6599999999999999,0.94,1.02
2020-06-21,0.75,0.95,1.3900000000000001,0.61,0.98,1.02
2020-06-22,0.86,1.0,1.25,0.6599999999999999,0.84,1.05
2020-06-23,0.79,0.96,1.12,0.63,0.71,1.08
2020-06-24,0.9,1.05,1.6,0.71,0.73,1.04
2020-06-25,0.87,1.0,1.5699999999999998,0.71,0.72,1.04
2020-06-26,0.85,0.99,1.3900000000000001,0.6799999999999999,0.84,1.05
2020-06-27,0.81,0.99,1.47,0.7,0.95,1.0
2020-06-28,0.8,0.94,1.52,0.6599999999999999,1.0,1.0
2020-06-29,0.9299999999999999,1.02,1.58,0.72,0.86,1.03
2020-06-30,0.91,1.02,1.62,0.73,0.74,1.04
2020-07-01,0.91,1.05,1.65,0.76,0.73,1.03
2020-07-02,0.88,1.03,1.53,0.75,0.72,1.03
2020-07-03,0.85,1.02,1.26,0.69,0.84,1.05
2020-07-04,0.84,1.04,1.4,0.75,0.95,1.0
2020-07-05,0.83,0.99,1.37,0.7,1.0,1.0
2020-07-06,0.98,1.1,1.58,0.77,0.85,1.03
2020-07-07,0.97,1.11,1.55,0.77,0.73,1.04
2020-07-08,0.97,1.07,1.72,0.79,0.73,1.02
2020-07-09,0.94,1.05,1.69,0.77,0.72,1.03
2020-07-10,0.92,1.05,1.52,0.74,0.84,1.03
2020-07-11,0.87,1.03,1.62,0.75,0.95,0.99
2020-07-12,0.89,1.04,1.6800000000000002,0.73,1.0,0.98
2020-07-13,1.02,1.09,1.6600000000000001,0.79,0.84,1.02
2020-07-14,1.02,1.11,1.77,0.79,0.72,1.02
2020-07-15,0.81,0.95,1.76,0.64,0.39,1.09
2020-07-16,0.95,1.05,1.67,0.76,0.71,1.04
2020-07-17,0.91,1.02,1.44,0.72,0.84,1.05
2020-07-18,0.85,1.02,1.27,0.72,0.95,1.02
2020-07-19,0.9299999999999999,1.01,1.75,0.73,1.02,0.99
2020-07-20,1.01,1.08,1.88,0.78,0.83,1.02
2020-07-21,0.96,1.04,1.92,0.74,0.71,1.03
2020-07-22,0.94,1.03,1.9100000000000001,0.75,0.7,1.03
2020-07-23,0.91,1.0,1.74,0.72,0.69,1.03
2020-07-24,0.88,0.99,1.5699999999999998,0.69,0.81,1.04
2020-07-25,0.85,0.99,1.65,0.72,0.91,1.0
2020-07-26,0.92,1.0,1.92,0.72,0.97,0.97
2020-07-27,0.99,1.06,1.99,0.78,0.79,1.02
2020-07-28,0.98,1.07,1.98,0.76,0.6799999999999999,1.03
2020-07-29,0.97,1.09,2.01,0.77,0.6699999999999999,1.02
2020-07-30,0.96,1.11,1.97,0.76,0.65,1.03
2020-07-31,0.8,0.9299999999999999,1.6099999999999999,0.6599999999999999,0.7,1.06
2020-08-01,0.87,1.07,1.8900000000000001,0.72,0.8200000000000001,0.98
2020-08-02,0.9,0.97,2.15,0.6599999999999999,0.87,0.96
2020-08-03,0.79,0.81,2.23,0.5800000000000001,0.37,1.05
2020-08-04,0.95,1.07,1.9,0.73,0.63,1.03
2020-08-05,0.94,1.08,1.6,0.71,0.63,1.04
2020-08-06,0.88,1.02,1.45,0.6699999999999999,0.62,1.06
2020-08-07,0.9299999999999999,1.06,1.5699999999999998,0.71,0.75,1.05
2020-08-08,0.87,1.02,1.3599999999999999,0.75,0.89,1.01
2020-08-09,0.98,1.04,1.8599999999999999,0.76,1.0,0.99
2020-08-10,1.04,1.09,2.08,0.8,0.76,1.01
2020-08-11,1.0,1.06,2.08,0.77,0.6599999999999999,1.02
2020-08-12,0.94,1.03,1.85,0.72,0.65,1.03
2020-08-13,0.97,1.05,2.08,0.76,0.65,1.02
2020-08-14,0.9299999999999999,1.04,1.78,0.75,0.76,1.02
2020-08-15,0.85,0.98,1.6099999999999999,0.72,0.9,0.99
2020-08-16,0.97,1.04,1.87,0.76,0.98,0.97
2020-08-17,1.0,1.05,,0.76,0.77,1.01
2020-08-18,0.97,1.06,,0.75,0.6799999999999999,1.02
2020-08-19,0.9299999999999999,1.03,,0.74,0.6699999999999999,1.02
2020-08-20,0.94,1.0,,0.77,0.6699999999999999,1.01
2020-08-21,0.9,0.97,1.69,0.75,0.77,1.02
2020-08-22,0.86,0.95,1.75,0.74,0.92,0.98
2020-08-23,0.9,0.96,1.73,0.72,0.97,0.96
2020-08-24,0.95,1.01,,0.76,0.8,1.01
2020-08-25,0.9,0.98,,0.71,0.6799999999999999,1.03
2020-08-26,0.97,1.06,,0.78,0.69,1.0
2020-08-27,0.96,1.07,,0.8,0.69,0.99
2020-08-28,0.8,0.88,1.94,0.5800000000000001,0.42000000000000004,1.06
2020-08-29,0.83,0.9,1.78,0.6599999999999999,0.8200000000000001,0.98
2020-08-30,0.89,0.91,1.73,0.69,0.94,0.94
2020-08-31,0.96,1.0,,0.77,0.8200000000000001,1.0
2020-09-01,0.97,1.04,,0.77,0.72,1.01
2020-09-02,0.96,1.05,,0.8,0.72,1.0
2020-09-03,0.94,1.03,,0.81,0.71,1.0
2020-09-04,0.9299999999999999,1.0,1.45,0.77,0.8200000000000001,1.01
2020-09-05,0.89,0.99,1.6099999999999999,0.75,0.9299999999999999,0.97
2020-09-06,0.94,0.99,1.6400000000000001,0.73,0.95,0.97
2020-09-07,1.01,1.06,,0.81,0.76,1.0
2020-09-08,0.81,0.83,,0.5900000000000001,0.35,1.06
2020-09-09,0.97,1.04,,0.83,0.73,0.99
2020-09-10,0.96,1.03,,0.85,0.72,0.98
2020-09-11,0.95,1.0,1.48,0.81,0.83,0.99
2020-09-12,0.91,0.98,1.5699999999999998,0.78,0.9299999999999999,0.96
2020-09-13,0.96,0.99,1.55,0.75,0.96,0.95
2020-09-14,0.99,1.02,1.6600000000000001,0.84,0.88,0.98
2020-09-15,0.99,1.05,1.72,0.84,0.75,0.99
2020-09-16,0.96,1.02,1.65,0.8200000000000001,0.74,0.99
2020-09-17,0.92,1.0,1.52,0.83,0.74,0.99
2020-09-18,0.91,0.97,1.31,0.79,0.85,1.0
2020-09-19,0.89,0.98,1.44,0.78,0.95,0.97
2020-09-20,0.9299999999999999,0.99,1.41,0.75,0.98,0.97
2020-09-21,0.99,1.03,1.6099999999999999,0.85,0.87,0.99
2020-09-22,0.91,0.98,1.46,0.81,0.74,1.0
2020-09-23,0.88,0.98,1.3900000000000001,0.83,0.75,1.0
2020-09-24,0.87,0.97,1.3599999999999999,0.84,0.75,1.0
2020-09-25,0.87,0.94,1.23,0.8,0.86,1.01
2020-09-26,0.8,0.9299999999999999,1.0,0.76,0.9299999999999999,1.01
2020-09-27,0.9,0.99,1.34,0.79,0.98,0.99
2020-09-28,0.9,0.99,1.23,0.84,0.9,1.01
2020-09-29,0.91,1.01,1.3,0.85,0.76,1.01
2020-09-30,0.92,1.02,1.3599999999999999,0.89,0.75,0.99
2020-10-01,0.89,1.03,1.28,0.87,0.76,0.98
2020-10-02,0.9,1.01,1.19,0.86,0.87,0.99
2020-10-03,0.89,1.02,1.3599999999999999,0.84,0.9299999999999999,0.96
2020-10-04,0.91,1.0,1.27,0.8,0.95,0.97
2020-10-05,0.92,1.02,1.35,0.88,0.88,0.99
2020-10-06,0.87,1.0,1.19,0.83,0.75,1.0
2020-10-07,0.86,1.01,1.25,0.86,0.75,1.0
2020-10-08,0.8200000000000001,0.98,1.07,0.83,0.75,1.02
2020-10-09,0.87,0.98,1.17,0.84,0.87,1.02
2020-10-10,0.88,1.03,1.41,0.79,0.9299999999999999,0.97
2020-10-11,0.91,0.99,1.47,0.74,0.95,0.98
2020-10-12,0.6799999999999999,0.79,1.19,0.5700000000000001,0.39,1.09
2020-10-13,0.88,1.02,1.25,0.86,0.75,1.02
2020-10-14,0.87,1.03,1.31,0.84,0.75,1.02
2020-10-15,0.8200000000000001,1.0,1.09,0.84,0.75,1.03
2020-10-16,0.8200000000000001,0.97,0.9299999999999999,0.8,0.86,1.04
2020-10-17,0.84,1.02,1.25,0.8,0.96,1.0
2020-10-18,0.8200000000000001,0.98,1.16,0.73,0.92,1.02
2020-10-19,0.85,1.0,1.18,0.8,0.88,1.03
2020-10-20,0.83,0.97,1.19,0.77,0.74,1.04
2020-10-21,0.8200000000000001,0.98,1.2,0.77,0.75,1.03
2020-10-22,0.85,1.02,1.26,0.84,0.75,1.02
2020-10-23,0.71,0.88,1.34,0.6,0.44999999999999996,1.11
2020-10-24,0.78,0.96,1.27,0.7,0.88,1.01
2020-10-25,0.74,0.9299999999999999,0.91,0.64,0.89,1.03
2020-10-26,0.8200000000000001,0.98,1.18,0.75,0.86,1.04
2020-10-27,0.81,1.01,1.17,0.77,0.73,1.05
2020-10-28,0.78,0.96,1.05,0.74,0.72,1.04
2020-10-29,0.75,0.94,1.04,0.73,0.72,1.04
2020-10-30,0.76,0.92,0.91,0.74,0.83,1.06
2020-10-31,0.76,0.96,1.13,0.71,0.9,1.02
2020-11-01,0.75,0.94,1.15,0.6699999999999999,0.88,1.03
2020-11-02,0.78,0.95,1.03,0.72,0.83,1.05
2020-11-03,0.76,0.97,1.05,0.69,0.7,1.06
2020-11-04,0.75,0.97,1.09,0.7,0.7,1.06
2020-11-05,0.72,0.96,0.98,0.69,0.69,1.06
2020-11-06,0.74,0.95,0.94,0.6699999999999999,0.8,1.07
2020-11-07,0.72,0.97,1.02,0.64,0.86,1.04
2020-11-08,0.7,0.92,1.04,0.6,0.83,1.04
2020-11-09,0.73,0.91,1.0,0.64,0.8,1.07
2020-11-10,0.73,0.92,0.97,0.63,0.6799999999999999,1.08
2020-11-11,0.72,0.91,0.9299999999999999,0.64,0.6799999999999999,1.07
2020-11-12,0.6799999999999999,0.89,0.91,0.65,0.6799999999999999,1.07
2020-11-13,0.72,0.91,0.87,0.65,0.79,1.08
2020-11-14,0.73,0.96,1.07,0.65,0.87,1.03
2020-11-15,0.71,0.91,1.05,0.61,0.81,1.04
2020-11-16,0.75,0.9299999999999999,1.0,0.64,0.8,1.07
2020-11-17,0.74,0.94,1.03,0.63,0.6799999999999999,1.08
2020-11-18,0.71,0.92,0.95,0.64,0.6799999999999999,1.08
2020-11-19,0.7,0.92,0.98,0.63,0.6799999999999999,1.08
2020-11-20,0.71,0.91,0.85,0.64,0.78,1.09
2020-11-21,0.6699999999999999,0.92,0.77,0.5900000000000001,0.84,1.06
2020-11-22,0.7,0.89,1.01,0.5800000000000001,0.8200000000000001,1.05
2020-11-23,0.74,0.89,0.97,0.62,0.8,1.08
2020-11-24,0.72,0.9,0.94,0.63,0.6799999999999999,1.09
2020-11-25,0.72,0.9,0.91,0.64,0.6799999999999999,1.08
2020-11-26,0.71,0.9,0.9,0.6599999999999999,0.69,1.08
2020-11-27,0.75,0.91,0.86,0.6599999999999999,0.79,1.08
2020-11-28,0.74,0.94,0.98,0.65,0.87,1.04
2020-11-29,0.6799999999999999,0.89,0.81,0.6,0.8200000000000001,1.06
2020-11-30,0.72,0.88,0.8200000000000001,0.64,0.81,1.08
2020-12-01,0.73,0.94,0.9,0.62,0.7,1.08
2020-12-02,0.73,0.95,0.91,0.64,0.7,1.07
