,0
2020-03-01,-0.051814858955126546
2020-03-02,-0.014607997676701744
2020-03-03,0.00892241936809715
2020-03-04,-0.013854901251405198
2020-03-05,0.027366654134040394
2020-03-06,-0.013027584991583656
2020-03-07,0.006151733726453283
2020-03-08,-0.031721921706757326
2020-03-09,-0.008720774091324907
2020-03-10,-0.008594823788191963
2020-03-11,-0.009568227044713912
2020-03-12,-0.006416810500913716
2020-03-13,-0.023812853225202758
2020-03-14,-0.02738971264571738
2020-03-15,-0.04190952124194888
2020-03-16,-0.006352695568265131
2020-03-17,-0.02411970244863647
2020-03-18,-0.04840390070727937
2020-03-19,0.006863228360559137
2020-03-20,-0.1491145511051749
2020-03-21,-0.23647207136522405
2020-03-22,-0.28606353084176883
2020-03-23,-0.201593390954289
2020-03-24,-0.18998531324814805
2020-03-25,-0.21785719316831903
2020-03-26,-0.22555012642590497
2020-03-27,-0.2514091716353349
2020-03-28,-0.2731268956122149
2020-03-29,-0.3485072201354674
2020-03-30,-0.24824937376916623
2020-03-31,-0.2769660887523047
2020-04-01,-0.2784238381255021
2020-04-02,-0.24881642320020125
2020-04-03,-0.3505430921237389
2020-04-04,-0.3721190777688908
2020-04-05,-0.4430801257931092
2020-04-06,-0.3481016475831974
2020-04-07,-0.2868430838576493
2020-04-08,-0.5682720302256709
2020-04-09,-0.3366671115612864
2020-04-10,-0.4654833513066215
2020-04-11,-0.32669239959811064
2020-04-12,-0.41565709139974505
2020-04-13,-0.4632459464498536
2020-04-14,-0.25249628734746205
2020-04-15,-0.28481797359721067
2020-04-16,-0.24327535295243907
2020-04-17,-0.21535208982328047
2020-04-18,-0.20349515439217764
2020-04-19,-0.3045111600875695
2020-04-20,-0.1853070411076797
2020-04-21,-0.16815873465997627
2020-04-22,-0.20146757592633596
2020-04-23,-0.1866590402585581
2020-04-24,-0.1935581076461396
2020-04-25,-0.19271557732200545
2020-04-26,-0.2915749637905405
2020-04-27,-0.1778572571543265
2020-04-28,-0.16661645445953993
2020-04-29,-0.1758288705427107
2020-04-30,-0.13953008327919642
2020-05-01,-0.14668048487258223
2020-05-02,-0.1437293003925304
2020-05-03,-0.2363009774768799
2020-05-04,-0.12177406457041168
2020-05-05,-0.1379876182153185
2020-05-06,-0.12617401880342227
2020-05-07,-0.10155838872796287
2020-05-08,-0.13503378828793694
2020-05-09,-0.035056200141490586
