date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,2.0,4.0,-1.0,1.0,2.0,0.0
2020-02-16,3.0,7.0,2.0,1.0,0.0,0.0
2020-02-17,-2.0,5.0,1.0,0.0,10.0,-2.0
2020-02-18,-2.0,2.0,-1.0,-3.0,10.0,-2.0
2020-02-19,-5.0,0.0,1.0,-3.0,8.0,-1.0
2020-02-20,-4.0,-1.0,-1.0,-3.0,8.0,-1.0
2020-02-21,-3.0,0.0,-3.0,-2.0,10.0,-2.0
2020-02-22,-5.0,-1.0,-8.0,-3.0,2.0,1.0
2020-02-23,-5.0,0.0,-7.0,-7.0,0.0,1.0
2020-02-24,-5.0,1.0,-3.0,-4.0,11.0,-2.0
2020-02-25,-4.0,1.0,-3.0,-6.0,11.0,-2.0
2020-02-26,-6.0,-3.0,1.0,-5.0,8.0,-1.0
2020-02-27,-9.0,-5.0,-11.0,-7.0,7.0,0.0
2020-02-28,-5.0,0.0,-14.0,-9.0,10.0,0.0
2020-02-29,-1.0,6.0,-11.0,-6.0,3.0,1.0
2020-03-01,3.0,9.0,-4.0,-3.0,4.0,0.0
2020-03-02,-1.0,7.0,-1.0,-2.0,12.0,-2.0
2020-03-03,0.0,6.0,1.0,-3.0,12.0,-2.0
2020-03-04,-1.0,3.0,2.0,-2.0,10.0,-2.0
2020-03-05,-2.0,2.0,1.0,-3.0,10.0,-2.0
2020-03-06,-1.0,3.0,-3.0,0.0,13.0,-2.0
2020-03-07,-2.0,1.0,-7.0,-3.0,3.0,1.0
2020-03-08,-6.0,0.0,-9.0,-6.0,-1.0,1.0
2020-03-09,-5.0,3.0,-4.0,-4.0,12.0,-1.0
2020-03-10,-4.0,1.0,-4.0,-5.0,11.0,-1.0
2020-03-11,-5.0,17.0,-1.0,-5.0,9.0,-1.0
2020-03-12,-8.0,9.0,-3.0,-6.0,6.0,0.0
2020-03-13,-7.0,8.0,-7.0,-6.0,2.0,2.0
2020-03-14,-12.0,10.0,-10.0,-8.0,-1.0,3.0
2020-03-15,-23.0,5.0,-15.0,-20.0,-6.0,3.0
2020-03-16,-45.0,12.0,-20.0,-37.0,-34.0,12.0
2020-03-17,-71.0,-35.0,-43.0,-68.0,-64.0,23.0
2020-03-18,-79.0,-55.0,-46.0,-71.0,-71.0,28.0
2020-03-19,-76.0,-45.0,-49.0,-69.0,-70.0,27.0
2020-03-20,-85.0,-69.0,-60.0,-80.0,-74.0,32.0
2020-03-21,-86.0,-72.0,-65.0,-80.0,-69.0,28.0
2020-03-22,-85.0,-73.0,-63.0,-80.0,-54.0,20.0
2020-03-23,-82.0,-63.0,-57.0,-75.0,-72.0,29.0
2020-03-24,-83.0,-67.0,-59.0,-78.0,-73.0,29.0
2020-03-25,-74.0,-53.0,-47.0,-65.0,-69.0,27.0
2020-03-26,-80.0,-59.0,-54.0,-71.0,-71.0,29.0
2020-03-27,-75.0,-52.0,-52.0,-66.0,-66.0,29.0
