date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,0.0,1.0,3.0,-3.0,1.0,0.0
2020-02-16,0.0,1.0,3.0,0.0,2.0,0.0
2020-02-17,-3.0,0.0,-1.0,0.0,2.0,0.0
2020-02-18,-3.0,-2.0,1.0,-4.0,2.0,1.0
2020-02-19,-5.0,-3.0,-3.0,-6.0,2.0,1.0
2020-02-20,-4.0,-2.0,-2.0,-2.0,1.0,1.0
2020-02-21,-3.0,-2.0,-5.0,-3.0,3.0,1.0
2020-02-22,-4.0,-3.0,-3.0,-4.0,2.0,1.0
2020-02-23,-2.0,-4.0,-4.0,-3.0,2.0,0.0
2020-02-24,-4.0,-1.0,-7.0,-1.0,2.0,1.0
2020-02-25,-10.0,-10.0,-11.0,-11.0,0.0,2.0
2020-02-26,-9.0,-7.0,-8.0,-9.0,2.0,2.0
2020-02-27,-5.0,-5.0,0.0,-3.0,2.0,2.0
2020-02-28,-3.0,-1.0,0.0,-2.0,3.0,1.0
2020-02-29,-2.0,1.0,0.0,-1.0,5.0,1.0
2020-03-01,-1.0,0.0,0.0,1.0,4.0,0.0
2020-03-02,-2.0,3.0,-2.0,2.0,5.0,1.0
2020-03-03,-1.0,1.0,2.0,-1.0,3.0,1.0
2020-03-04,-1.0,1.0,-2.0,-1.0,2.0,1.0
2020-03-05,-4.0,0.0,0.0,-1.0,1.0,2.0
2020-03-06,-3.0,0.0,0.0,-2.0,3.0,1.0
2020-03-07,-1.0,0.0,-1.0,0.0,4.0,1.0
2020-03-08,2.0,-1.0,0.0,-1.0,5.0,0.0
2020-03-09,-2.0,0.0,-4.0,0.0,4.0,0.0
2020-03-10,-1.0,-1.0,-1.0,-3.0,4.0,0.0
2020-03-11,-3.0,-3.0,-3.0,-4.0,3.0,0.0
2020-03-12,-2.0,-2.0,-1.0,-3.0,3.0,0.0
2020-03-13,-5.0,-1.0,-4.0,-3.0,3.0,1.0
2020-03-14,-7.0,-2.0,-3.0,-7.0,3.0,1.0
2020-03-15,-10.0,-2.0,-8.0,-7.0,2.0,1.0
2020-03-16,-11.0,0.0,-8.0,-7.0,-12.0,5.0
2020-03-17,-13.0,-3.0,-8.0,-11.0,-14.0,6.0
2020-03-18,-18.0,-5.0,-9.0,-17.0,-15.0,7.0
2020-03-19,-20.0,-6.0,-9.0,-20.0,-16.0,8.0
2020-03-20,-23.0,-10.0,-13.0,-22.0,-16.0,9.0
2020-03-21,-30.0,-14.0,-20.0,-30.0,-13.0,9.0
2020-03-22,-33.0,-18.0,-23.0,-38.0,-7.0,8.0
2020-03-23,-30.0,-15.0,-19.0,-36.0,-26.0,13.0
2020-03-24,-40.0,-29.0,-23.0,-45.0,-32.0,16.0
2020-03-25,-42.0,-28.0,-25.0,-47.0,-34.0,17.0
2020-03-26,-42.0,-28.0,-23.0,-48.0,-35.0,18.0
2020-03-27,-44.0,-28.0,-26.0,-51.0,-35.0,19.0
2020-03-28,-46.0,-30.0,-29.0,-52.0,-24.0,16.0
2020-03-29,-44.0,-31.0,-28.0,-50.0,-10.0,12.0
2020-03-30,-40.0,-26.0,-22.0,-45.0,-34.0,18.0
2020-03-31,-41.0,-27.0,-23.0,-49.0,-35.0,17.0
2020-04-01,-43.0,-28.0,-25.0,-48.0,-35.0,18.0
2020-04-02,-42.0,-27.0,-24.0,-47.0,-35.0,19.0
2020-04-03,-42.0,-28.0,-25.0,-48.0,-34.0,19.0
2020-04-04,-49.0,-33.0,-29.0,-53.0,-31.0,17.0
2020-04-05,-43.0,-31.0,-27.0,-50.0,-9.0,12.0
2020-04-06,-37.0,-25.0,-24.0,-44.0,-33.0,17.0
2020-04-07,-38.0,-27.0,-24.0,-47.0,-34.0,17.0
2020-04-08,-41.0,-28.0,-28.0,-48.0,-34.0,17.0
2020-04-09,-41.0,-28.0,-26.0,-48.0,-34.0,19.0
2020-04-10,-42.0,-29.0,-28.0,-49.0,-33.0,19.0
2020-04-11,-43.0,-30.0,-31.0,-49.0,-22.0,15.0
2020-04-12,-43.0,-31.0,-30.0,-51.0,-7.0,11.0
2020-04-13,-49.0,-34.0,-32.0,-55.0,-53.0,23.0
2020-04-14,-40.0,-30.0,-26.0,-48.0,-33.0,17.0
2020-04-15,-41.0,-29.0,-27.0,-48.0,-32.0,18.0
2020-04-16,-40.0,-29.0,-27.0,-48.0,-33.0,19.0
2020-04-17,-43.0,-30.0,-28.0,-51.0,-32.0,19.0
2020-04-18,-45.0,-33.0,-35.0,-52.0,-21.0,16.0
2020-04-19,-44.0,-33.0,-33.0,-52.0,-7.0,12.0
2020-04-20,-40.0,-28.0,-28.0,-48.0,-32.0,18.0
2020-04-21,-41.0,-29.0,-28.0,-51.0,-33.0,17.0
2020-04-22,-44.0,-29.0,-29.0,-51.0,-33.0,18.0
2020-04-23,-42.0,-28.0,-27.0,-50.0,-33.0,18.0
2020-04-24,-41.0,-25.0,-30.0,-52.0,-32.0,19.0
2020-04-25,-47.0,-31.0,-37.0,-57.0,-24.0,18.0
2020-04-26,-48.0,-34.0,-37.0,-59.0,-9.0,14.0
2020-04-27,-46.0,-32.0,-34.0,-55.0,-34.0,21.0
2020-04-28,-46.0,-33.0,-31.0,-57.0,-36.0,18.0
2020-04-29,-45.0,-31.0,-31.0,-56.0,-35.0,20.0
2020-04-30,-43.0,-28.0,-27.0,-53.0,-34.0,19.0
2020-05-01,-52.0,-35.0,-39.0,-62.0,-52.0,24.0
2020-05-02,-47.0,-34.0,-37.0,-58.0,-23.0,17.0
2020-05-03,-47.0,-36.0,-38.0,-58.0,-7.0,12.0
2020-05-04,-42.0,-29.0,-31.0,-52.0,-34.0,18.0
2020-05-05,-41.0,-29.0,-29.0,-52.0,-34.0,18.0
2020-05-06,-44.0,-33.0,-29.0,-54.0,-34.0,18.0
2020-05-07,-39.0,-25.0,-29.0,-48.0,-32.0,18.0
2020-05-08,-43.0,-27.0,-29.0,-54.0,-32.0,19.0
2020-05-09,-44.0,-31.0,-34.0,-52.0,-19.0,15.0
2020-05-10,-44.0,-33.0,-34.0,-54.0,-4.0,12.0
2020-05-11,-40.0,-29.0,-30.0,-50.0,-31.0,19.0
2020-05-12,-37.0,-22.0,-27.0,-47.0,-30.0,17.0
2020-05-13,-41.0,-25.0,-31.0,-50.0,-30.0,17.0
2020-05-14,-38.0,-24.0,-28.0,-47.0,-29.0,16.0
2020-05-15,-40.0,-24.0,-29.0,-48.0,-28.0,19.0
