ds,0
2020-03-01,-0.056934218199877804
2020-03-02,-0.005608101972495003
2020-03-03,0.0017776338662488379
2020-03-04,-0.015159324132831624
2020-03-05,-0.005657186934399549
2020-03-06,-0.006101296317759259
2020-03-07,-0.01618784293569141
2020-03-08,-0.05424582944280549
2020-03-09,0.017586640271350016
2020-03-10,0.008118230164811436
2020-03-11,-0.0019718166524617556
2020-03-12,0.012095650324456144
2020-03-13,-0.010505646467413109
2020-03-14,-0.12640359245046176
2020-03-15,-0.14463155301275563
2020-03-16,-0.1554413177711639
2020-03-17,-0.3686019308972925
2020-03-18,-0.5662443485807068
2020-03-19,-0.5875526141286986
2020-03-20,-0.6267483191981973
2020-03-21,-0.692814766279741
2020-03-22,-0.7083405243107811
2020-03-23,-0.6144567633971058
2020-03-24,-0.6164271671672354
2020-03-25,-0.6265531706391838
2020-03-26,-0.6242614208855876
2020-03-27,-0.6385732796487718
2020-03-28,-0.6875888662621935
2020-03-29,-0.7213010145860971
2020-03-30,-0.6221861911977314
2020-03-31,-0.6066183559621902
2020-04-01,-0.6046290270020304
2020-04-02,-0.599200632020849
2020-04-03,-0.6119389601153588
2020-04-04,-0.6514153534357905
2020-04-05,-0.6701287823426921
2020-04-06,-0.58023361977203
2020-04-07,-0.5692818095428441
2020-04-08,-0.5715939281615647
2020-04-09,-0.5596379741422209
2020-04-10,-0.5891202776789363
2020-04-11,-0.6261222225187789
2020-04-12,-0.6635164887756418
2020-04-13,-0.7421034113767352
2020-04-14,-0.5282083078886561
2020-04-15,-0.5341435361663762
2020-04-16,-0.5296290610308179
2020-04-17,-0.5547023813456269
2020-04-18,-0.6171591779074963
2020-04-19,-0.6513869875370332
2020-04-20,-0.5367336107439072
2020-04-21,-0.5191123373494969
2020-04-22,-0.5178204795446941
2020-04-23,-0.5022397531692788
2020-04-24,-0.524443018275387
2020-04-25,-0.5846838275619853
2020-04-26,-0.6035631072239963
2020-04-27,-0.4842831915427022
2020-04-28,-0.4878115283558423
2020-04-29,-0.48377192849538675
2020-04-30,-0.46164691942342423
2020-05-01,-0.7325611026802631
2020-05-02,-0.557727660841743
2020-05-03,-0.5954762263866803
2020-05-04,-0.42552094182226163
2020-05-05,-0.4134877142881365
2020-05-06,-0.40288366283474686
2020-05-07,-0.3798970407079028
2020-05-08,-0.6315955426698415
2020-05-09,-0.5042365802559345
2020-05-10,-0.5724564943383775
2020-05-11,-0.22873305924423903
2020-05-12,-0.1657392283730647
2020-05-13,-0.20057747175953514
2020-05-14,-0.19043366917702054
2020-05-15,-0.20258248076820567
2020-05-16,-0.1792726415785929
2020-05-17,-0.1530591771143128
2020-05-18,-0.11977215615150896
2020-05-19,-0.12035493303290688
2020-05-20,-0.09168944561705779
2020-05-21,-0.3199367478316073
2020-05-22,-0.19680672558734186
2020-05-23,-0.2106376748711019
2020-05-24,-0.14094542527318082
2020-05-25,-0.10458794149018141
2020-05-26,-0.09594833409448358
2020-05-27,-0.09572725496903854
2020-05-28,-0.09049555582211138
2020-05-29,-0.10610956048174452
2020-05-30,-0.08302383501593509
2020-05-31,-0.0600748633657385
2020-06-01,-0.2651429972461555
2020-06-02,-0.0162549769306148
2020-06-03,-0.04037974515353905
2020-06-04,-0.06426809857272278
2020-06-05,-0.08415498276190642
2020-06-06,-0.0520749017532605
2020-06-07,-0.03236689960690388
2020-06-08,-0.03215021172567793
2020-06-09,-0.03635665927320244
2020-06-10,-0.047252128925459456
2020-06-11,-0.059051930844161986
2020-06-12,-0.07526047318471035
2020-06-13,-0.06818229898607236
2020-06-14,-0.03213639810653301
2020-06-15,-0.013470907345493856
2020-06-16,-0.01704452675954616
2020-06-17,-0.04559759810621945
2020-06-18,-0.030319487109666376
2020-06-19,-0.03556849921628137
