date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,4.0,2.0,10.0,3.0,1.0,0.0
2020-02-16,13.0,8.0,41.0,4.0,0.0,-2.0
2020-02-17,-12.0,-15.0,63.0,-28.0,-52.0,11.0
2020-02-18,-1.0,4.0,6.0,-1.0,-1.0,1.0
2020-02-19,1.0,1.0,9.0,0.0,0.0,0.0
2020-02-20,6.0,4.0,14.0,-1.0,1.0,0.0
2020-02-21,2.0,-1.0,10.0,-1.0,-3.0,1.0
2020-02-22,8.0,5.0,28.0,6.0,6.0,-1.0
2020-02-23,10.0,6.0,36.0,5.0,5.0,-1.0
2020-02-24,3.0,2.0,19.0,-1.0,3.0,0.0
2020-02-25,2.0,5.0,9.0,0.0,3.0,0.0
2020-02-26,-2.0,2.0,1.0,-2.0,1.0,1.0
2020-02-27,-8.0,-9.0,-6.0,-5.0,-5.0,4.0
2020-02-28,-1.0,1.0,-5.0,1.0,0.0,1.0
2020-02-29,7.0,7.0,11.0,6.0,7.0,0.0
2020-03-01,10.0,9.0,23.0,6.0,5.0,-1.0
2020-03-02,3.0,3.0,1.0,-2.0,-1.0,1.0
2020-03-03,4.0,6.0,8.0,-2.0,0.0,0.0
2020-03-04,5.0,4.0,11.0,0.0,-1.0,1.0
2020-03-05,7.0,5.0,18.0,-1.0,-2.0,1.0
2020-03-06,1.0,-1.0,6.0,-3.0,-1.0,1.0
2020-03-07,6.0,5.0,17.0,3.0,6.0,0.0
2020-03-08,9.0,7.0,50.0,3.0,4.0,0.0
2020-03-09,4.0,4.0,31.0,-3.0,2.0,1.0
2020-03-10,-1.0,1.0,-2.0,-6.0,1.0,1.0
2020-03-11,3.0,7.0,12.0,-3.0,2.0,1.0
2020-03-12,7.0,27.0,11.0,-6.0,2.0,1.0
2020-03-13,-5.0,35.0,-16.0,-17.0,-6.0,5.0
2020-03-14,-11.0,19.0,-8.0,-19.0,-1.0,5.0
2020-03-15,-12.0,11.0,28.0,-22.0,-5.0,4.0
2020-03-16,-12.0,23.0,15.0,-37.0,-27.0,10.0
2020-03-17,-27.0,13.0,7.0,-45.0,-35.0,14.0
2020-03-18,-33.0,7.0,14.0,-48.0,-40.0,16.0
2020-03-19,-36.0,4.0,18.0,-52.0,-43.0,17.0
2020-03-20,-44.0,-5.0,-8.0,-54.0,-45.0,20.0
2020-03-21,-49.0,-12.0,11.0,-49.0,-32.0,13.0
2020-03-22,-51.0,-21.0,4.0,-54.0,-35.0,11.0
2020-03-23,-45.0,-13.0,-27.0,-63.0,-51.0,20.0
2020-03-24,-49.0,-15.0,-10.0,-64.0,-55.0,22.0
2020-03-25,-53.0,-21.0,1.0,-65.0,-59.0,23.0
2020-03-26,-54.0,-21.0,-18.0,-68.0,-59.0,25.0
2020-03-27,-55.0,-21.0,-10.0,-66.0,-59.0,26.0
2020-03-28,-59.0,-27.0,-30.0,-64.0,-44.0,17.0
2020-03-29,-59.0,-35.0,-16.0,-66.0,-44.0,14.0
2020-03-30,-54.0,-27.0,-32.0,-70.0,-60.0,23.0
2020-03-31,-51.0,-19.0,-13.0,-68.0,-60.0,23.0
2020-04-01,-52.0,-21.0,-10.0,-68.0,-61.0,24.0
2020-04-02,-53.0,-23.0,-16.0,-70.0,-61.0,25.0
2020-04-03,-55.0,-23.0,-33.0,-69.0,-60.0,27.0
2020-04-04,-57.0,-25.0,-17.0,-63.0,-45.0,17.0
2020-04-05,-63.0,-45.0,-13.0,-67.0,-46.0,14.0
2020-04-06,-51.0,-21.0,2.0,-68.0,-60.0,23.0
2020-04-07,-52.0,-18.0,-1.0,-68.0,-61.0,24.0
2020-04-08,-51.0,-17.0,-3.0,-67.0,-61.0,24.0
2020-04-09,-44.0,-3.0,-15.0,-68.0,-62.0,24.0
2020-04-10,-70.0,-43.0,-24.0,-77.0,-81.0,33.0
2020-04-11,-54.0,-15.0,-22.0,-63.0,-47.0,17.0
2020-04-12,-74.0,-62.0,-4.0,-67.0,-51.0,14.0
2020-04-13,-55.0,-29.0,-25.0,-74.0,-69.0,26.0
2020-04-14,-50.0,-16.0,-11.0,-68.0,-60.0,24.0
2020-04-15,-50.0,-19.0,-14.0,-68.0,-60.0,24.0
2020-04-16,-49.0,-18.0,-6.0,-68.0,-60.0,25.0
2020-04-17,-53.0,-22.0,-22.0,-67.0,-59.0,27.0
2020-04-18,-54.0,-24.0,-3.0,-57.0,-40.0,16.0
2020-04-19,-60.0,-43.0,-13.0,-64.0,-42.0,14.0
2020-04-20,-46.0,-19.0,15.0,-65.0,-58.0,22.0
2020-04-21,-50.0,-22.0,-17.0,-68.0,-58.0,23.0
2020-04-22,-50.0,-22.0,-22.0,-67.0,-58.0,24.0
2020-04-23,-49.0,-19.0,-1.0,-66.0,-58.0,24.0
2020-04-24,-52.0,-22.0,-3.0,-65.0,-57.0,25.0
2020-04-25,-51.0,-21.0,16.0,-54.0,-39.0,14.0
2020-04-26,-57.0,-39.0,-6.0,-62.0,-41.0,13.0
2020-04-27,-45.0,-17.0,14.0,-64.0,-56.0,21.0
2020-04-28,-46.0,-16.0,14.0,-64.0,-57.0,16.0
2020-04-29,-46.0,-17.0,6.0,-64.0,-57.0,22.0
2020-04-30,-47.0,-17.0,-4.0,-65.0,-57.0,23.0
2020-05-01,-47.0,-16.0,10.0,-61.0,-55.0,23.0
2020-05-02,-49.0,-18.0,15.0,-52.0,-36.0,14.0
