date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,6,3,21.0,6,3,-1
2020-02-16,6,12,16.0,6,2,-1
2020-02-17,5,5,32.0,6,3,-1
2020-02-18,9,4,23.0,5,3,-1
2020-02-19,7,3,18.0,7,3,-1
2020-02-20,9,3,22.0,8,3,-1
2020-02-21,10,6,36.0,12,0,-1
2020-02-22,7,3,60.0,11,0,-2
2020-02-23,11,9,60.0,14,2,-3
2020-02-24,13,10,62.0,9,-9,0
2020-02-25,16,23,65.0,12,-7,-1
2020-02-26,5,15,25.0,6,-4,1
2020-02-27,4,6,13.0,3,3,1
2020-02-28,7,7,14.0,4,3,0
2020-02-29,7,7,16.0,5,4,0
2020-03-01,12,10,24.0,9,3,-1
2020-03-02,6,7,32.0,5,3,0
2020-03-03,4,4,-9.0,-1,3,1
2020-03-04,1,5,-3.0,0,3,1
2020-03-05,7,5,17.0,4,3,0
2020-03-06,8,8,22.0,4,4,0
2020-03-07,1,14,-6.0,-1,4,1
2020-03-08,0,11,-1.0,-3,2,1
2020-03-09,-1,12,15.0,1,3,1
2020-03-10,-1,16,0.0,-2,2,2
2020-03-11,-3,17,18.0,0,2,2
2020-03-12,-11,37,3.0,-9,-3,5
2020-03-13,-28,25,-6.0,-22,-22,13
2020-03-14,-43,1,-13.0,-26,-14,11
2020-03-15,-55,-16,-19.0,-36,-22,12
2020-03-16,-39,-7,-27.0,-35,-34,16
2020-03-17,-45,-6,-44.0,-39,-41,19
2020-03-18,-52,-7,-34.0,-38,-44,20
2020-03-19,-70,-33,-13.0,-51,-78,31
2020-03-20,-60,-13,-42.0,-47,-53,26
2020-03-21,-74,-30,-69.0,-59,-41,21
2020-03-22,-80,-39,-68.0,-65,-47,20
2020-03-23,-64,-26,-46.0,-52,-51,24
2020-03-24,-65,-28,-53.0,-53,-53,25
2020-03-25,-72,-39,-67.0,-60,-55,27
2020-03-26,-67,-27,-56.0,-56,-54,27
2020-03-27,-67,-12,-54.0,-55,-54,28
2020-03-28,-72,-23,-42.0,-52,-47,20
2020-03-29,-76,-38,-45.0,-57,-49,19
2020-03-30,-66,-29,-56.0,-57,-62,27
2020-03-31,-71,-39,-17.0,-54,-81,32
2020-04-01,-62,-23,-40.0,-50,-54,25
2020-04-02,-65,-31,-55.0,-55,-56,27
2020-04-03,-70,-28,-63.0,-58,-56,30
2020-04-04,-73,-25,-49.0,-56,-48,21
2020-04-05,-74,-32,-38.0,-54,-48,18
2020-04-06,-61,-27,-35.0,-51,-55,24
2020-04-07,-62,-26,-46.0,-52,-56,25
2020-04-08,-61,-21,-27.0,-48,-56,25
2020-04-09,-60,-13,-35.0,-49,-58,26
2020-04-10,-78,-57,-16.0,-60,-84,37
2020-04-11,-71,-11,-41.0,-51,-50,20
2020-04-12,-77,-50,-41.0,-55,-51,19
2020-04-13,-61,-26,-28.0,-50,-59,26
2020-04-14,-62,-31,-41.0,-51,-56,26
2020-04-15,-63,-29,-31.0,-49,-56,25
2020-04-16,-63,-28,-36.0,-50,-57,26
2020-04-17,-64,-21,-22.0,-49,-56,28
2020-04-18,-69,-25,-26.0,-48,-43,19
2020-04-19,-72,-36,-29.0,-50,-44,17
2020-04-20,-63,-33,-47.0,-52,-54,25
2020-04-21,-59,-28,-34.0,-47,-53,24
2020-04-22,-61,-28,-26.0,-46,-53,24
2020-04-23,-60,-27,-29.0,-48,-54,25
2020-04-24,-62,-21,-27.0,-47,-54,27
2020-04-25,-66,-20,-21.0,-43,-42,17
2020-04-26,-68,-29,-24.0,-46,-42,16
2020-04-27,-56,-25,-13.0,-44,-51,23
2020-04-28,-55,-25,-19.0,-42,-51,21
2020-04-29,-59,-25,-32.0,-43,-51,24
2020-04-30,-52,-13,-12.0,-40,-52,22
2020-05-01,-67,-30,14.0,-46,-78,31
2020-05-02,-62,-11,-21.0,-41,-39,17
2020-05-03,-65,-26,-19.0,-43,-37,14
2020-05-04,-45,-20,-11.0,-38,-48,21
2020-05-05,-46,-19,-15.0,-37,-47,21
2020-05-06,-46,-16,-1.0,-33,-47,21
2020-05-07,-47,-15,-17.0,-36,-48,22
2020-05-08,-48,-6,-3.0,-33,-47,23
2020-05-09,-50,-4,-8.0,-28,-31,14
2020-05-10,-61,-19,-26.0,-34,-31,13
2020-05-11,-45,-17,-16.0,-36,-45,20
2020-05-12,-44,-18,-5.0,-32,-45,20
2020-05-13,-47,-17,-10.0,-35,-45,21
2020-05-14,-47,-17,-8.0,-37,-46,20
