ds,0
2020-03-01,-0.07327970162852744
2020-03-02,-0.03680255309167107
2020-03-03,-0.015553634593012795
2020-03-04,0.004432263866338751
2020-03-05,-0.007029396449820965
2020-03-06,-0.02355479656815147
2020-03-07,-0.019326547125196922
2020-03-08,-0.0334864167778574
2020-03-09,-0.002995814942224261
2020-03-10,0.006651437537555448
2020-03-11,-0.013975263943854968
2020-03-12,-0.05254310315247626
2020-03-13,-0.13385124594899298
2020-03-14,-0.331585571364345
2020-03-15,-0.59582321964129
2020-03-16,-0.5200649692653205
2020-03-17,-0.5465207257528569
2020-03-18,-0.5541202463994422
2020-03-19,-0.6271122443883422
2020-03-20,-0.6091219768841548
2020-03-21,-0.6808746468688247
2020-03-22,-0.7489732910767599
2020-03-23,-0.6130541097301183
2020-03-24,-0.6180185837646197
2020-03-25,-0.6185162623609138
2020-03-26,-0.6230421858167432
2020-03-27,-0.6310266293419714
2020-03-28,-0.6887465444171333
2020-03-29,-0.7487234923152724
2020-03-30,-0.6644835871434441
2020-03-31,-0.6735770698417473
2020-04-01,-0.6697501620275441
2020-04-02,-0.6698286591577836
2020-04-03,-0.6658042556002622
2020-04-04,-0.692522338428387
2020-04-05,-0.7546673093370604
2020-04-06,-0.6582186090811248
2020-04-07,-0.6448278262642319
2020-04-08,-0.6358348285497321
2020-04-09,-0.718368664828204
2020-04-10,-0.784078391111119
2020-04-11,-0.689420843229957
2020-04-12,-0.7526702376811424
2020-04-13,-0.6831864369645996
2020-04-14,-0.5990826568335254
2020-04-15,-0.6071583135191603
2020-04-16,-0.6026139635433592
2020-04-17,-0.6092111434128707
2020-04-18,-0.663347484526212
2020-04-19,-0.7454878590651007
2020-04-20,-0.6037904740178061
2020-04-21,-0.5926273111744312
2020-04-22,-0.5880210242778606
2020-04-23,-0.5981029263067795
2020-04-24,-0.5931276126863568
2020-04-25,-0.6564206119773381
2020-04-26,-0.7156794854035462
2020-04-27,-0.5724430582997464
2020-04-28,-0.5585455206535455
2020-04-29,-0.5502279983304444
2020-04-30,-0.5356707955829585
2020-05-01,-0.7186671527827343
2020-05-02,-0.5714951496504241
2020-05-03,-0.5712220182513842
2020-05-04,-0.42581409053507435
2020-05-05,-0.42229242985862797
2020-05-06,-0.4138460644771156
2020-05-07,-0.41619436748018207
2020-05-08,-0.43599686354739414
2020-05-09,-0.4838992600952021
2020-05-10,-0.6034426202812628
2020-05-11,-0.38038590491403235
2020-05-12,-0.37688029350487345
2020-05-13,-0.3800388634623719
2020-05-14,-0.40392790357232855
2020-05-15,-0.41719217442199585
2020-05-16,-0.43258445293999137
2020-05-17,-0.48476657614987967
2020-05-18,-0.2901254895854188
2020-05-19,-0.2858869123603201
2020-05-20,-0.289927716649296
2020-05-21,-0.2964282570676571
2020-05-22,-0.30886066548081414
2020-05-23,-0.3353529214899927
2020-05-24,-0.4078564037083685
2020-05-25,-0.23894776932529552
2020-05-26,-0.231368218067538
2020-05-27,-0.22590356936338943
2020-05-28,-0.22852467161100942
2020-05-29,-0.23786272590029234
2020-05-30,-0.23131561386452137
2020-05-31,-0.31573334461048713
2020-06-01,-0.2259499086887172
2020-06-02,-0.1870708915813795
2020-06-03,-0.18997023215902178
2020-06-04,-0.2185891392133478
2020-06-05,-0.2139679494433685
2020-06-06,-0.19051987307151685
2020-06-07,-0.30969513266281806
2020-06-08,-0.18962706060621776
2020-06-09,-0.1736257892365458
2020-06-10,-0.15214201885845816
2020-06-11,-0.18233584244865358
2020-06-12,-0.19689939423578676
2020-06-13,-0.17126765925795417
2020-06-14,-0.2177411318513998
2020-06-15,-0.1409316575546445
2020-06-16,-0.1495173184042741
2020-06-17,-0.1411983253669954
2020-06-18,-0.14354284036795276
2020-06-19,-0.14954407420503688
2020-06-20,-0.1242129288435704
2020-06-21,-0.16119975027382014
2020-06-22,-0.08826448750521836
2020-06-23,-0.08647995835322984
2020-06-24,-0.15642126055220207
2020-06-25,-0.09536656053677615
2020-06-26,-0.10020011080315397
2020-06-27,-0.08252788098936166
2020-06-28,-0.13548973959737148
2020-06-29,-0.07295789251921654
2020-06-30,-0.07138562494356306
2020-07-01,-0.07060675240942829
2020-07-02,-0.07859014975164105
2020-07-03,-0.07683611691792792
2020-07-04,-0.049387603642798164
2020-07-05,-0.10090520004733766
2020-07-06,-0.05068455810456838
2020-07-07,-0.06488710382605761
2020-07-08,-0.06150123394489716
2020-07-09,-0.07282617719110801
2020-07-10,-0.08098086926726294
2020-07-11,-0.061608806338060686
2020-07-12,-0.11100109692179191
2020-07-13,-0.0618673402878208
2020-07-14,-0.06687818966585098
2020-07-15,-0.06685876898015725
2020-07-16,-0.07276485037755265
2020-07-17,-0.08874295945724454
2020-07-18,-0.07073833400409425
2020-07-19,-0.12305945007794153
2020-07-20,-0.06373356923965463
