date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,1.08,1.05,1.0,1.08,1.04,1.0
2020-02-16,1.04,1.04,0.89,1.07,1.0,1.01
2020-02-17,0.98,0.98,0.95,1.15,1.31,0.97
2020-02-18,0.99,1.02,1.01,1.08,1.15,0.99
2020-02-19,1.01,1.02,1.0,1.11,1.1400000000000001,0.98
2020-02-20,1.01,1.0,0.97,1.11,1.18,0.98
2020-02-21,1.04,1.0,0.95,1.1,1.17,0.98
2020-02-22,1.07,1.04,0.88,1.01,1.04,1.02
2020-02-23,1.05,1.03,0.9,1.02,1.01,1.01
2020-02-24,0.99,0.99,0.99,1.18,1.32,0.97
2020-02-25,0.99,1.01,1.07,1.1,1.15,0.99
2020-02-26,1.0,1.05,1.02,1.12,1.16,0.98
2020-02-27,1.0,1.01,0.94,1.12,1.19,0.98
2020-02-28,1.04,1.04,0.96,1.13,1.19,0.98
2020-02-29,1.06,1.13,0.98,1.03,1.05,1.0
2020-03-01,1.01,1.04,0.99,1.08,1.01,1.01
2020-03-02,0.96,0.99,0.9,1.16,1.34,0.98
2020-03-03,0.96,1.0,0.94,1.08,1.17,0.99
2020-03-04,0.98,1.0,0.83,1.09,1.16,0.99
2020-03-05,1.0,1.01,0.85,1.1,1.2,0.99
2020-03-06,1.04,1.02,0.91,1.09,1.19,0.99
2020-03-07,1.07,1.04,1.02,1.03,1.06,1.01
2020-03-08,1.03,1.04,0.94,1.05,1.01,1.01
2020-03-09,0.94,0.96,0.8200000000000001,1.12,1.3,0.98
2020-03-10,0.96,0.98,0.89,1.06,1.16,1.0
2020-03-11,0.97,0.98,0.86,1.07,1.16,0.99
2020-03-12,0.98,0.99,0.85,1.07,1.19,0.99
2020-03-13,1.02,1.0,0.88,1.06,1.18,0.99
2020-03-14,1.04,1.03,1.0,0.98,1.06,1.01
2020-03-15,0.99,1.06,0.92,0.98,1.01,1.01
2020-03-16,0.9299999999999999,1.05,0.81,1.03,1.3,0.99
2020-03-17,0.91,1.1,0.78,0.91,1.13,1.01
2020-03-18,0.92,1.13,0.78,0.9,1.1,1.02
2020-03-19,0.9,1.22,0.6599999999999999,0.86,1.12,1.03
2020-03-20,0.87,1.12,0.63,0.8,1.09,1.05
2020-03-21,0.83,1.06,0.62,0.6799999999999999,1.0,1.08
2020-03-22,0.75,0.96,0.64,0.64,0.92,1.08
2020-03-23,0.88,1.29,0.5,0.6599999999999999,1.06,1.06
2020-03-24,0.81,1.12,0.48,0.49,0.6799999999999999,1.16
2020-03-25,0.62,1.04,0.48,0.39,0.51,1.2
2020-03-26,0.07999999999999996,0.42000000000000004,0.22999999999999998,0.16000000000000003,0.26,1.35
2020-03-27,0.08999999999999997,0.52,0.19999999999999996,0.16000000000000003,0.26,1.38
2020-03-28,0.07999999999999996,0.47,0.19999999999999996,0.16000000000000003,0.37,1.26
