date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,4.0,5.0,0.0,-1.0,4.0,-1.0
2020-02-16,4.0,6.0,1.0,1.0,0.0,0.0
2020-02-17,0.0,4.0,-3.0,1.0,5.0,0.0
2020-02-18,0.0,0.0,0.0,3.0,4.0,-1.0
2020-02-19,0.0,0.0,-1.0,2.0,3.0,-1.0
2020-02-20,-1.0,-1.0,-4.0,3.0,3.0,0.0
2020-02-21,0.0,2.0,-4.0,2.0,8.0,-1.0
2020-02-22,0.0,1.0,-3.0,-3.0,4.0,0.0
2020-02-23,0.0,1.0,0.0,-3.0,1.0,0.0
2020-02-24,-2.0,1.0,-3.0,0.0,5.0,0.0
2020-02-25,0.0,-1.0,-3.0,-1.0,4.0,-1.0
2020-02-26,-2.0,-3.0,3.0,-1.0,4.0,0.0
2020-02-27,-1.0,-1.0,-2.0,-2.0,3.0,0.0
2020-02-28,3.0,5.0,-3.0,-1.0,9.0,-2.0
2020-02-29,5.0,6.0,-2.0,0.0,6.0,-1.0
2020-03-01,7.0,8.0,2.0,2.0,4.0,-1.0
2020-03-02,3.0,7.0,-1.0,4.0,7.0,-1.0
2020-03-03,2.0,3.0,-3.0,0.0,6.0,-1.0
2020-03-04,1.0,2.0,0.0,-1.0,5.0,-1.0
2020-03-05,0.0,0.0,-3.0,-5.0,5.0,0.0
2020-03-06,0.0,1.0,-2.0,-2.0,10.0,-2.0
2020-03-07,-1.0,0.0,-3.0,-6.0,5.0,0.0
2020-03-08,0.0,0.0,-3.0,-6.0,2.0,1.0
2020-03-09,-2.0,1.0,-4.0,-2.0,6.0,0.0
2020-03-10,-1.0,0.0,-4.0,-2.0,5.0,-1.0
2020-03-11,0.0,14.0,1.0,-2.0,5.0,-1.0
2020-03-12,-7.0,7.0,-9.0,-13.0,-6.0,5.0
2020-03-13,-7.0,12.0,-11.0,-16.0,-1.0,4.0
2020-03-14,-11.0,8.0,-15.0,-16.0,0.0,5.0
2020-03-15,-21.0,3.0,-22.0,-23.0,-3.0,6.0
2020-03-16,-15.0,10.0,-17.0,-22.0,-9.0,7.0
2020-03-17,-23.0,5.0,-23.0,-25.0,-16.0,10.0
2020-03-18,-31.0,-3.0,-25.0,-30.0,-20.0,12.0
2020-03-19,-38.0,4.0,-35.0,-40.0,-32.0,17.0
2020-03-20,-50.0,-14.0,-44.0,-48.0,-38.0,22.0
2020-03-21,-58.0,-20.0,-50.0,-53.0,-35.0,20.0
2020-03-22,-83.0,-59.0,-74.0,-74.0,-53.0,23.0
2020-03-23,-76.0,-49.0,-66.0,-69.0,-66.0,34.0
2020-03-24,-78.0,-54.0,-69.0,-70.0,-68.0,34.0
2020-03-25,-77.0,-52.0,-67.0,-70.0,-68.0,34.0
2020-03-26,-77.0,-51.0,-68.0,-70.0,-68.0,34.0
2020-03-27,-75.0,-47.0,-67.0,-69.0,-65.0,34.0
2020-03-28,-79.0,-56.0,-70.0,-71.0,-60.0,28.0
2020-03-29,-81.0,-62.0,-72.0,-73.0,-50.0,23.0
2020-03-30,-69.0,-45.0,-60.0,-64.0,-64.0,32.0
2020-03-31,-69.0,-43.0,-61.0,-65.0,-64.0,31.0
2020-04-01,-70.0,-43.0,-60.0,-63.0,-64.0,32.0
2020-04-02,-71.0,-45.0,-62.0,-65.0,-65.0,32.0
2020-04-03,-72.0,-46.0,-64.0,-66.0,-63.0,33.0
2020-04-04,-76.0,-52.0,-68.0,-69.0,-57.0,28.0
2020-04-05,-78.0,-58.0,-70.0,-70.0,-48.0,22.0
2020-04-06,-69.0,-44.0,-62.0,-67.0,-67.0,33.0
2020-04-07,-75.0,-52.0,-66.0,-69.0,-70.0,33.0
2020-04-08,-75.0,-50.0,-66.0,-70.0,-72.0,34.0
2020-04-09,-79.0,-55.0,-70.0,-74.0,-79.0,37.0
2020-04-10,-85.0,-71.0,-77.0,-82.0,-83.0,41.0
2020-04-11,-84.0,-66.0,-76.0,-80.0,-72.0,33.0
2020-04-12,-82.0,-64.0,-75.0,-77.0,-53.0,24.0
2020-04-13,-73.0,-49.0,-67.0,-69.0,-67.0,34.0
2020-04-14,-73.0,-49.0,-66.0,-68.0,-65.0,33.0
2020-04-15,-71.0,-45.0,-63.0,-66.0,-64.0,33.0
2020-04-16,-70.0,-44.0,-63.0,-67.0,-65.0,33.0
2020-04-17,-71.0,-45.0,-65.0,-68.0,-62.0,34.0
2020-04-18,-77.0,-56.0,-70.0,-71.0,-57.0,29.0
2020-04-19,-82.0,-65.0,-75.0,-75.0,-51.0,24.0
2020-04-20,-71.0,-50.0,-64.0,-68.0,-63.0,33.0
2020-04-21,-72.0,-52.0,-66.0,-69.0,-64.0,32.0
2020-04-22,-72.0,-51.0,-65.0,-67.0,-64.0,32.0
2020-04-23,-72.0,-52.0,-66.0,-68.0,-64.0,33.0
2020-04-24,-71.0,-48.0,-65.0,-67.0,-60.0,33.0
2020-04-25,-75.0,-55.0,-69.0,-70.0,-56.0,28.0
2020-04-26,-79.0,-63.0,-74.0,-74.0,-49.0,23.0
2020-04-27,-68.0,-48.0,-62.0,-65.0,-60.0,32.0
2020-04-28,-68.0,-48.0,-62.0,-65.0,-61.0,27.0
2020-04-29,-67.0,-46.0,-60.0,-64.0,-60.0,31.0
2020-04-30,-63.0,-41.0,-58.0,-63.0,-60.0,30.0
2020-05-01,-75.0,-53.0,-69.0,-73.0,-75.0,37.0
2020-05-02,-70.0,-48.0,-65.0,-66.0,-53.0,27.0
2020-05-03,-76.0,-58.0,-71.0,-72.0,-46.0,22.0
2020-05-04,-63.0,-41.0,-59.0,-62.0,-57.0,30.0
2020-05-05,-64.0,-41.0,-60.0,-63.0,-59.0,30.0
2020-05-06,-63.0,-37.0,-56.0,-61.0,-59.0,29.0
2020-05-07,-83.0,-69.0,-73.0,-78.0,-70.0,36.0
2020-05-08,-84.0,-68.0,-74.0,-79.0,-67.0,37.0
2020-05-09,-84.0,-69.0,-75.0,-79.0,-62.0,31.0
2020-05-10,-79.0,-60.0,-72.0,-76.0,-48.0,21.0
2020-05-11,-77.0,-56.0,-69.0,-75.0,-66.0,34.0
2020-05-12,-80.0,-62.0,-70.0,-76.0,-67.0,34.0
2020-05-13,-79.0,-61.0,-69.0,-75.0,-66.0,34.0
2020-05-14,-75.0,-51.0,-67.0,-73.0,-65.0,32.0
2020-05-15,-76.0,-52.0,-68.0,-73.0,-62.0,34.0
2020-05-16,-81.0,-64.0,-72.0,-75.0,-58.0,30.0
2020-05-17,-82.0,-65.0,-74.0,-76.0,-48.0,23.0
2020-05-18,-74.0,-50.0,-67.0,-72.0,-62.0,33.0
2020-05-19,-74.0,-48.0,-66.0,-72.0,-64.0,32.0
2020-05-20,-75.0,-54.0,-65.0,-71.0,-64.0,33.0
2020-05-21,-75.0,-54.0,-66.0,-72.0,-64.0,33.0
2020-05-22,-74.0,-48.0,-66.0,-72.0,-60.0,33.0
2020-05-23,-77.0,-55.0,-69.0,-73.0,-54.0,28.0
2020-05-24,-81.0,-65.0,-74.0,-75.0,-45.0,23.0
2020-05-25,-74.0,-54.0,-65.0,-71.0,-61.0,33.0
2020-05-26,-71.0,-46.0,-64.0,-70.0,-61.0,30.0
2020-05-27,-71.0,-45.0,-62.0,-69.0,-60.0,31.0
2020-05-28,-73.0,-51.0,-63.0,-70.0,-61.0,31.0
2020-05-29,-73.0,-51.0,-66.0,-71.0,-58.0,32.0
2020-05-30,-77.0,-57.0,-72.0,-75.0,-53.0,28.0
2020-05-31,-82.0,-65.0,-76.0,-76.0,-49.0,21.0
2020-06-01,-74.0,-57.0,-69.0,-74.0,-65.0,33.0
2020-06-02,-70.0,-51.0,-65.0,-71.0,-62.0,31.0
2020-06-03,-68.0,-44.0,-62.0,-67.0,-61.0,30.0
2020-06-04,-69.0,-46.0,-65.0,-70.0,-62.0,31.0
2020-06-05,-73.0,-52.0,-67.0,-72.0,-59.0,33.0
2020-06-06,-74.0,-56.0,-68.0,-71.0,-50.0,27.0
2020-06-07,-74.0,-51.0,-67.0,-71.0,-36.0,20.0
2020-06-08,-66.0,-43.0,-60.0,-68.0,-56.0,29.0
2020-06-09,-68.0,-49.0,-61.0,-67.0,-57.0,29.0
2020-06-10,-67.0,-48.0,-59.0,-67.0,-56.0,29.0
2020-06-11,-64.0,-40.0,-58.0,-66.0,-56.0,29.0
2020-06-12,-65.0,-39.0,-59.0,-66.0,-52.0,28.0
2020-06-13,-70.0,-52.0,-63.0,-67.0,-44.0,25.0
2020-06-14,-73.0,-54.0,-66.0,-68.0,-32.0,19.0
2020-06-15,-58.0,-33.0,-53.0,-63.0,-51.0,26.0
2020-06-16,-50.0,-26.0,-48.0,-59.0,-50.0,23.0
2020-06-17,-55.0,-29.0,-52.0,-63.0,-66.0,29.0
2020-06-18,-57.0,-36.0,-54.0,-63.0,-52.0,25.0
2020-06-19,-56.0,-30.0,-53.0,-62.0,-48.0,23.0
2020-06-20,-59.0,-36.0,-55.0,-62.0,-37.0,21.0
2020-06-21,-65.0,-43.0,-61.0,-67.0,-30.0,18.0
2020-06-22,-51.0,-29.0,-50.0,-59.0,-50.0,24.0
2020-06-23,-51.0,-28.0,-50.0,-60.0,-51.0,24.0
2020-06-24,-54.0,-31.0,-50.0,-60.0,-50.0,24.0
2020-06-25,-53.0,-28.0,-50.0,-60.0,-50.0,24.0
2020-06-26,-54.0,-28.0,-52.0,-60.0,-47.0,24.0
2020-06-27,-57.0,-34.0,-54.0,-60.0,-38.0,21.0
2020-06-28,-64.0,-42.0,-60.0,-65.0,-30.0,18.0
2020-06-29,-52.0,-30.0,-50.0,-59.0,-48.0,24.0
2020-06-30,-49.0,-24.0,-48.0,-58.0,-49.0,23.0
2020-07-01,-50.0,-24.0,-48.0,-57.0,-49.0,23.0
2020-07-02,-53.0,-28.0,-50.0,-59.0,-50.0,25.0
2020-07-03,-54.0,-29.0,-52.0,-60.0,-47.0,25.0
2020-07-04,-57.0,-34.0,-54.0,-60.0,-37.0,21.0
2020-07-05,-63.0,-41.0,-60.0,-64.0,-32.0,18.0
2020-07-06,-52.0,-31.0,-51.0,-60.0,-49.0,24.0
2020-07-07,-52.0,-30.0,-50.0,-58.0,-51.0,24.0
2020-07-08,-54.0,-33.0,-50.0,-60.0,-50.0,24.0
2020-07-09,-55.0,-35.0,-52.0,-61.0,-51.0,25.0
2020-07-10,-58.0,-37.0,-56.0,-63.0,-48.0,26.0
2020-07-11,-56.0,-34.0,-53.0,-58.0,-36.0,21.0
2020-07-12,-63.0,-43.0,-58.0,-63.0,-32.0,17.0
2020-07-13,-51.0,-31.0,-50.0,-59.0,-48.0,24.0
2020-07-14,-51.0,-29.0,-50.0,-58.0,-50.0,23.0
2020-07-15,-51.0,-27.0,-48.0,-58.0,-48.0,23.0
2020-07-16,-50.0,-24.0,-49.0,-57.0,-49.0,24.0
2020-07-17,-52.0,-25.0,-49.0,-58.0,-45.0,24.0
2020-07-18,-54.0,-30.0,-50.0,-56.0,-34.0,19.0
2020-07-19,-60.0,-38.0,-55.0,-61.0,-29.0,16.0
2020-07-20,-50.0,-30.0,-49.0,-57.0,-47.0,23.0
2020-07-21,-51.0,-29.0,-49.0,-58.0,-48.0,23.0
2020-07-22,-52.0,-29.0,-47.0,-56.0,-47.0,23.0
2020-07-23,-51.0,-29.0,-47.0,-57.0,-47.0,23.0
2020-07-24,-51.0,-26.0,-47.0,-57.0,-44.0,23.0
2020-07-25,-53.0,-30.0,-48.0,-56.0,-33.0,19.0
2020-07-26,-60.0,-39.0,-53.0,-61.0,-29.0,16.0
2020-07-27,-49.0,-28.0,-45.0,-56.0,-46.0,22.0
2020-07-28,-51.0,-30.0,-47.0,-59.0,-47.0,22.0
2020-07-29,-49.0,-27.0,-44.0,-55.0,-47.0,22.0
2020-07-30,-48.0,-24.0,-44.0,-56.0,-47.0,22.0
2020-07-31,-47.0,-19.0,-43.0,-55.0,-42.0,21.0
2020-08-01,-48.0,-22.0,-42.0,-52.0,-31.0,16.0
2020-08-02,-55.0,-32.0,-48.0,-56.0,-27.0,14.0
2020-08-03,-45.0,-23.0,-43.0,-57.0,-53.0,23.0
2020-08-04,-46.0,-22.0,-42.0,-57.0,-55.0,22.0
2020-08-05,-54.0,-30.0,-46.0,-60.0,-62.0,25.0
2020-08-06,-61.0,-41.0,-52.0,-66.0,-70.0,29.0
2020-08-07,-52.0,-26.0,-47.0,-58.0,-50.0,23.0
2020-08-08,-54.0,-32.0,-47.0,-57.0,-35.0,18.0
2020-08-09,-60.0,-41.0,-52.0,-61.0,-28.0,14.0
2020-08-10,-48.0,-29.0,-44.0,-57.0,-45.0,20.0
2020-08-11,-47.0,-24.0,-42.0,-56.0,-45.0,20.0
2020-08-12,-48.0,-26.0,-40.0,-54.0,-44.0,20.0
2020-08-13,-48.0,-27.0,-44.0,-55.0,-45.0,21.0
2020-08-14,-48.0,-24.0,-45.0,-55.0,-41.0,20.0
2020-08-15,-45.0,-19.0,-39.0,-52.0,-28.0,15.0
2020-08-16,-53.0,-29.0,-46.0,-55.0,-25.0,13.0
2020-08-17,-45.0,-23.0,-42.0,-54.0,-43.0,19.0
2020-08-18,-46.0,-25.0,-43.0,-53.0,-42.0,19.0
2020-08-19,-48.0,-27.0,-42.0,-53.0,-43.0,20.0
2020-08-20,-48.0,-27.0,-45.0,-54.0,-43.0,20.0
2020-08-21,-48.0,-25.0,-46.0,-53.0,-39.0,20.0
2020-08-22,-49.0,-26.0,-47.0,-54.0,-29.0,16.0
2020-08-23,-56.0,-35.0,-50.0,-59.0,-25.0,14.0
2020-08-24,-41.0,-24.0,-41.0,-47.0,-39.0,18.0
2020-08-25,-39.0,-21.0,-40.0,-46.0,-41.0,17.0
2020-08-26,-40.0,-24.0,-37.0,-45.0,-39.0,17.0
2020-08-27,-40.0,-23.0,-40.0,-46.0,-40.0,18.0
2020-08-28,-37.0,-17.0,-37.0,-45.0,-36.0,17.0
2020-08-29,-37.0,-19.0,-38.0,-43.0,-24.0,12.0
2020-08-30,-39.0,-24.0,-38.0,-45.0,-19.0,10.0
2020-08-31,-32.0,-14.0,-34.0,-40.0,-37.0,15.0
2020-09-01,-32.0,-13.0,-34.0,-41.0,-39.0,15.0
2020-09-02,-35.0,-18.0,-31.0,-39.0,-39.0,16.0
2020-09-03,-37.0,-22.0,-39.0,-40.0,-39.0,17.0
2020-09-04,-36.0,-18.0,-36.0,-38.0,-35.0,16.0
2020-09-05,-34.0,-19.0,-35.0,-36.0,-24.0,12.0
2020-09-06,-40.0,-28.0,-38.0,-42.0,-23.0,10.0
2020-09-07,-34.0,-20.0,-36.0,-37.0,-38.0,16.0
2020-09-08,-35.0,-20.0,-36.0,-38.0,-39.0,16.0
2020-09-09,-36.0,-20.0,-30.0,-36.0,-37.0,15.0
2020-09-10,-35.0,-21.0,-34.0,-34.0,-38.0,16.0
2020-09-11,-35.0,-18.0,-37.0,-34.0,-34.0,15.0
