date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,1,2,-4,0,-1,0
2020-02-16,4,3,5,2,4,0
2020-02-17,2,0,4,2,4,0
2020-02-18,4,2,7,2,5,0
2020-02-19,10,6,8,5,4,-2
2020-02-20,4,3,6,2,4,-1
2020-02-21,-1,0,2,-1,5,-1
2020-02-22,0,2,2,-2,3,-1
2020-02-23,3,5,7,3,7,-2
2020-02-24,-10,-10,-14,-8,-3,2
2020-02-25,0,2,3,-2,5,0
2020-02-26,7,6,13,3,5,-2
2020-02-27,-2,-2,-8,-4,4,0
2020-02-28,-2,-1,2,-4,5,0
2020-02-29,-1,1,5,-4,4,0
2020-03-01,4,3,8,0,8,-1
2020-03-02,1,0,1,-1,6,0
2020-03-03,5,4,13,1,6,-1
2020-03-04,14,12,15,5,5,-3
2020-03-05,6,7,-3,2,-8,1
2020-03-06,8,8,12,3,-7,1
2020-03-07,17,19,23,10,4,-3
2020-03-08,18,20,16,13,10,-5
2020-03-09,-1,0,5,-2,-2,1
2020-03-10,0,6,0,-3,5,0
2020-03-11,-2,10,0,2,-16,3
2020-03-12,-6,2,11,-5,-17,4
2020-03-13,-17,-4,-1,-17,-18,6
2020-03-14,-22,-1,-9,-14,-6,3
2020-03-15,-41,-12,-29,-30,-16,6
2020-03-16,-39,-12,-18,-27,-34,11
2020-03-17,-52,-26,-27,-46,-47,16
2020-03-18,-54,-29,-25,-51,-52,16
2020-03-19,-55,-35,-19,-53,-51,17
2020-03-20,-59,-39,-25,-58,-51,19
2020-03-21,-64,-41,-32,-61,-41,12
2020-03-22,-71,-47,-55,-72,-42,14
2020-03-23,-58,-36,-40,-60,-50,20
2020-03-24,-59,-37,-42,-61,-53,21
2020-03-25,-60,-39,-45,-61,-55,20
2020-03-26,-60,-40,-39,-60,-55,21
2020-03-27,-62,-41,-41,-63,-54,23
2020-03-28,-66,-44,-43,-64,-42,14
2020-03-29,-67,-44,-43,-68,-37,12
2020-03-30,-62,-42,-42,-64,-57,21
2020-03-31,-63,-43,-47,-65,-59,23
2020-04-01,-59,-39,-42,-62,-58,20
2020-04-02,-60,-40,-38,-62,-58,21
2020-04-03,-62,-41,-39,-64,-57,23
2020-04-04,-65,-42,-42,-64,-43,13
2020-04-05,-67,-43,-46,-67,-37,12
2020-04-06,-56,-36,-33,-60,-54,19
2020-04-07,-54,-34,-31,-59,-57,20
2020-04-08,-55,-37,-33,-59,-57,18
2020-04-09,-57,-38,-31,-58,-57,19
2020-04-10,-59,-39,-37,-62,-56,21
2020-04-11,-62,-39,-37,-64,-41,12
2020-04-12,-64,-39,-40,-67,-37,10
2020-04-13,-56,-37,-33,-60,-54,19
2020-04-14,-56,-37,-37,-61,-56,20
2020-04-15,-50,-27,-34,-56,-55,18
2020-04-16,-49,-23,-24,-52,-55,18
2020-04-17,-51,-23,-25,-55,-56,20
2020-04-18,-63,-35,-38,-65,-47,14
2020-04-19,-76,-72,-45,-76,-41,10
2020-04-20,-75,-59,-41,-76,-80,23
2020-04-21,-59,-44,-38,-65,-57,19
2020-04-22,-54,-37,-35,-61,-55,17
2020-04-23,-52,-35,-28,-57,-54,18
2020-04-24,-55,-36,-30,-60,-53,19
2020-04-25,-60,-37,-34,-64,-36,10
2020-04-26,-66,-43,-44,-71,-33,10
2020-04-27,-49,-34,-17,-60,-55,18
2020-04-28,-41,-30,-14,-52,-48,15
2020-04-29,-37,-25,-11,-50,-48,14
2020-04-30,-39,-25,-14,-49,-48,15
