date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,4.0,0.0,-2.0,-2.0,1.0,-2
2020-02-16,-3.0,-1.0,-10.0,-6.0,-1.0,0
2020-02-17,-10.0,-10.0,-10.0,3.0,4.0,1
2020-02-18,-12.0,-12.0,-8.0,0.0,4.0,1
2020-02-19,-12.0,-12.0,-7.0,-2.0,3.0,1
2020-02-20,-5.0,-6.0,-6.0,1.0,3.0,-1
2020-02-21,-3.0,-6.0,-4.0,4.0,3.0,-3
2020-02-22,-4.0,-8.0,-18.0,-8.0,2.0,0
2020-02-23,-9.0,-6.0,-21.0,-12.0,-1.0,3
2020-02-24,-11.0,-13.0,-10.0,-2.0,5.0,1
2020-02-25,-1.0,-1.0,-5.0,2.0,5.0,-1
2020-02-26,1.0,-1.0,-4.0,4.0,5.0,-1
2020-02-27,6.0,5.0,-6.0,6.0,5.0,-1
2020-02-28,12.0,11.0,-6.0,17.0,4.0,-2
2020-02-29,20.0,14.0,-8.0,8.0,5.0,-2
2020-03-01,18.0,21.0,-3.0,9.0,7.0,-1
2020-03-02,4.0,5.0,-7.0,10.0,7.0,1
2020-03-03,2.0,5.0,-1.0,11.0,9.0,-1
2020-03-04,3.0,5.0,-1.0,9.0,8.0,0
2020-03-05,4.0,7.0,-1.0,9.0,8.0,0
2020-03-06,7.0,8.0,1.0,13.0,8.0,-1
2020-03-07,8.0,6.0,-3.0,2.0,6.0,0
2020-03-08,-1.0,3.0,-12.0,-5.0,3.0,2
2020-03-09,-8.0,-7.0,-11.0,1.0,6.0,1
2020-03-10,-9.0,-8.0,-9.0,0.0,5.0,-1
2020-03-11,-9.0,-8.0,-7.0,-2.0,4.0,-2
2020-03-12,-6.0,-5.0,-6.0,-4.0,3.0,-2
2020-03-13,1.0,2.0,-5.0,-1.0,3.0,-4
2020-03-14,2.0,1.0,-10.0,-8.0,4.0,-1
2020-03-15,-6.0,0.0,-18.0,-14.0,2.0,2
