date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,-1,-4,-5.0,-5,7,4
2020-02-16,-4,-4,-6.0,-7,2,3
2020-02-17,-8,-10,-4.0,-8,8,3
2020-02-18,-6,-7,0.0,-4,6,2
2020-02-19,-8,-11,0.0,-7,4,3
2020-02-20,-10,-15,-5.0,-8,1,3
2020-02-21,-9,-12,2.0,-11,6,2
2020-02-22,-3,-7,1.0,-9,5,3
2020-02-23,-6,-9,-3.0,-11,0,3
2020-02-24,-10,-13,-4.0,-11,5,4
2020-02-25,-6,-8,-1.0,-7,5,3
2020-02-26,-4,-6,2.0,-6,6,2
2020-02-27,2,-2,-2.0,-2,6,1
2020-02-28,2,-1,1.0,-4,8,2
2020-02-29,14,9,3.0,2,7,1
2020-03-01,13,8,2.0,0,7,1
2020-03-02,6,6,0.0,0,10,1
2020-03-03,5,4,4.0,3,10,2
2020-03-04,6,4,4.0,1,9,2
2020-03-05,7,6,7.0,5,10,0
2020-03-06,7,3,8.0,3,12,1
2020-03-07,12,6,10.0,4,10,1
2020-03-08,11,4,13.0,3,12,0
2020-03-09,1,-5,11.0,-5,-44,12
2020-03-10,0,-1,8.0,1,10,1
2020-03-11,5,0,10.0,1,8,0
2020-03-12,-2,-4,7.0,-5,-43,11
2020-03-13,-3,-5,5.0,-6,9,2
2020-03-14,0,-6,6.0,-7,9,2
2020-03-15,-4,-6,1.0,-9,7,2
2020-03-16,-7,-7,-2.0,-10,8,2
2020-03-17,-5,-4,0.0,-9,8,1
2020-03-18,-3,-3,0.0,-8,8,3
2020-03-19,-2,0,-4.0,-5,5,2
2020-03-20,-4,-3,0.0,-4,5,2
2020-03-21,-6,-6,-4.0,-10,4,5
2020-03-22,-12,-9,-8.0,-15,1,6
2020-03-23,-8,-6,-3.0,-12,-2,5
2020-03-24,-5,-2,-7.0,-9,-4,5
2020-03-25,-5,0,-8.0,-10,-5,5
2020-03-26,-7,2,-8.0,-9,-8,6
2020-03-27,-16,-6,-6.0,-17,-8,9
2020-03-28,-14,-1,-5.0,-17,0,9
2020-03-29,-21,-8,-6.0,-24,0,10
2020-03-30,-11,-3,-8.0,-17,-12,10
2020-03-31,-8,1,-4.0,-14,-15,9
2020-04-01,-10,2,-3.0,-14,-15,10
2020-04-02,-13,1,-4.0,-15,-17,11
2020-04-03,-17,-5,-2.0,-20,-14,13
2020-04-04,-19,-8,-2.0,-23,-1,10
2020-04-05,-24,-12,-6.0,-28,-1,11
2020-04-06,-15,-9,-5.0,-22,-17,12
2020-04-07,-16,-9,-3.0,-20,-19,11
2020-04-08,-16,-9,-4.0,-21,-18,11
2020-04-09,-12,-4,-3.0,-18,-20,10
2020-04-10,-29,-17,-2.0,-27,-46,20
2020-04-11,-26,-16,-4.0,-28,-16,13
2020-04-12,-27,-17,-6.0,-28,-3,11
2020-04-13,-32,-23,-3.0,-32,-51,21
2020-04-14,-16,-10,-4.0,-20,-16,11
2020-04-15,-19,-12,-10.0,-25,-18,13
2020-04-16,-18,-10,-6.0,-23,-19,12
2020-04-17,-23,-14,-6.0,-26,-15,13
2020-04-18,-26,-18,-9.0,-29,-1,13
2020-04-19,-30,-22,-12.0,-33,-2,13
2020-04-20,-22,-18,-10.0,-29,-16,14
2020-04-21,-22,-16,-7.0,-27,-18,13
