date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,4.0,0.0,-8.0,-1.0,1.0,0.0
2020-02-16,6.0,-2.0,-17.0,-1.0,1.0,0.0
2020-02-17,4.0,-1.0,-3.0,0.0,0.0,1.0
2020-02-18,4.0,1.0,3.0,4.0,1.0,1.0
2020-02-19,5.0,1.0,15.0,4.0,1.0,0.0
2020-02-20,6.0,1.0,22.0,6.0,0.0,0.0
2020-02-21,1.0,2.0,-5.0,3.0,-1.0,1.0
2020-02-22,-7.0,-5.0,-30.0,-7.0,0.0,0.0
2020-02-23,12.0,12.0,33.0,7.0,-1.0,-2.0
2020-02-24,-22.0,-7.0,155.0,-13.0,-77.0,16.0
2020-02-25,2.0,0.0,27.0,4.0,-18.0,2.0
2020-02-26,-1.0,-4.0,8.0,2.0,-18.0,3.0
2020-02-27,0.0,-1.0,12.0,1.0,-18.0,3.0
2020-02-28,-3.0,0.0,12.0,-3.0,-19.0,4.0
2020-02-29,-6.0,1.0,15.0,0.0,0.0,0.0
2020-03-01,-2.0,0.0,-4.0,1.0,2.0,0.0
2020-03-02,1.0,2.0,13.0,2.0,0.0,1.0
2020-03-03,0.0,2.0,-3.0,0.0,1.0,0.0
2020-03-04,0.0,-1.0,-7.0,0.0,1.0,1.0
2020-03-05,6.0,6.0,3.0,4.0,1.0,0.0
2020-03-06,8.0,10.0,22.0,7.0,1.0,-1.0
2020-03-07,10.0,14.0,18.0,7.0,4.0,-1.0
2020-03-08,29.0,25.0,91.0,22.0,6.0,-4.0
2020-03-09,5.0,3.0,17.0,3.0,0.0,1.0
2020-03-10,4.0,6.0,-1.0,2.0,0.0,1.0
2020-03-11,2.0,4.0,-10.0,-2.0,-1.0,1.0
2020-03-12,1.0,19.0,-5.0,-3.0,-2.0,2.0
2020-03-13,-13.0,22.0,-11.0,-17.0,-12.0,7.0
2020-03-14,-35.0,-4.0,-4.0,-26.0,-11.0,7.0
2020-03-15,-33.0,-4.0,51.0,-23.0,-14.0,5.0
2020-03-16,-34.0,-5.0,-21.0,-38.0,-40.0,16.0
2020-03-17,-40.0,-15.0,20.0,-39.0,-45.0,17.0
2020-03-18,-45.0,-20.0,-27.0,-47.0,-47.0,20.0
2020-03-19,-40.0,-15.0,52.0,-38.0,-46.0,18.0
2020-03-20,-44.0,-16.0,19.0,-43.0,-45.0,20.0
2020-03-21,-50.0,-17.0,13.0,-39.0,-24.0,10.0
2020-03-22,-43.0,-14.0,75.0,-35.0,-24.0,7.0
2020-03-23,-40.0,-18.0,27.0,-43.0,-46.0,18.0
2020-03-24,-43.0,-19.0,12.0,-44.0,-48.0,19.0
2020-03-25,-41.0,-18.0,13.0,-44.0,-48.0,19.0
2020-03-26,-44.0,-22.0,23.0,-44.0,-49.0,19.0
2020-03-27,-55.0,-23.0,8.0,-48.0,-50.0,21.0
2020-03-28,-62.0,-24.0,28.0,-41.0,-30.0,10.0
2020-03-29,-60.0,-28.0,4.0,-51.0,-32.0,10.0
2020-03-30,-53.0,-29.0,-9.0,-52.0,-51.0,21.0
2020-03-31,-53.0,-25.0,-11.0,-51.0,-51.0,20.0
2020-04-01,-52.0,-24.0,4.0,-49.0,-51.0,20.0
2020-04-02,-54.0,-28.0,-15.0,-52.0,-51.0,22.0
2020-04-03,-56.0,-25.0,-40.0,-57.0,-51.0,24.0
2020-04-04,-59.0,-23.0,7.0,-44.0,-32.0,12.0
2020-04-05,-54.0,-22.0,49.0,-43.0,-31.0,8.0
2020-04-06,-45.0,-22.0,38.0,-43.0,-51.0,18.0
2020-04-07,-44.0,-16.0,51.0,-39.0,-51.0,17.0
2020-04-08,-41.0,-12.0,61.0,-38.0,-50.0,17.0
2020-04-09,-39.0,-6.0,13.0,-42.0,-51.0,17.0
2020-04-10,-60.0,-23.0,42.0,-53.0,-80.0,27.0
2020-04-11,-57.0,-20.0,11.0,-43.0,-35.0,10.0
2020-04-12,-61.0,-28.0,-39.0,-58.0,-36.0,10.0
2020-04-13,-43.0,-21.0,5.0,-47.0,-50.0,19.0
2020-04-14,-47.0,-21.0,-19.0,-50.0,-50.0,20.0
2020-04-15,-45.0,-18.0,6.0,-46.0,-50.0,19.0
2020-04-16,-46.0,-21.0,-14.0,-49.0,-50.0,21.0
2020-04-17,-46.0,-16.0,-2.0,-46.0,-48.0,20.0
2020-04-18,-54.0,-21.0,7.0,-37.0,-26.0,9.0
2020-04-19,-52.0,-22.0,45.0,-37.0,-28.0,7.0
2020-04-20,-41.0,-23.0,48.0,-39.0,-47.0,16.0
2020-04-21,-40.0,-18.0,75.0,-34.0,-47.0,15.0
2020-04-22,-39.0,-17.0,90.0,-34.0,-47.0,14.0
2020-04-23,-40.0,-18.0,66.0,-37.0,-47.0,15.0
2020-04-24,-44.0,-19.0,18.0,-42.0,-47.0,17.0
2020-04-25,-51.0,-17.0,22.0,-33.0,-25.0,7.0
2020-04-26,-47.0,-17.0,49.0,-35.0,-25.0,4.0
2020-04-27,-39.0,-20.0,40.0,-39.0,-45.0,15.0
2020-04-28,-43.0,-22.0,-24.0,-47.0,-46.0,17.0
2020-04-29,-40.0,-17.0,28.0,-39.0,-45.0,16.0
2020-04-30,-33.0,-7.0,37.0,-33.0,-45.0,13.0
2020-05-01,-54.0,-20.0,77.0,-45.0,-78.0,22.0
2020-05-02,-51.0,-19.0,10.0,-33.0,-27.0,7.0
2020-05-03,-43.0,-13.0,63.0,-29.0,-19.0,3.0
2020-05-04,-33.0,-15.0,40.0,-35.0,-42.0,14.0
2020-05-05,-28.0,-6.0,79.0,-26.0,-41.0,12.0
2020-05-06,-27.0,-6.0,87.0,-24.0,-41.0,12.0
2020-05-07,-28.0,-7.0,46.0,-30.0,-41.0,13.0
2020-05-08,-28.0,-2.0,45.0,-28.0,-40.0,11.0
2020-05-09,-34.0,3.0,62.0,-16.0,-16.0,1.0
2020-05-10,-24.0,9.0,122.0,-7.0,-9.0,-5.0
2020-05-11,-24.0,-11.0,-18.0,-38.0,-40.0,14.0
2020-05-12,-16.0,-2.0,37.0,-25.0,-38.0,12.0
2020-05-13,-21.0,-5.0,8.0,-30.0,-39.0,13.0
2020-05-14,-20.0,-5.0,36.0,-25.0,-38.0,11.0
2020-05-15,-23.0,-3.0,25.0,-26.0,-38.0,11.0
2020-05-16,-30.0,-5.0,-5.0,-23.0,-13.0,4.0
2020-05-17,-27.0,-6.0,14.0,-25.0,-10.0,2.0
2020-05-18,-12.0,-3.0,47.0,-21.0,-32.0,9.0
2020-05-19,-13.0,-1.0,63.0,-18.0,-32.0,9.0
2020-05-20,-12.0,-1.0,50.0,-19.0,-32.0,9.0
2020-05-21,-13.0,-1.0,51.0,-20.0,-33.0,10.0
2020-05-22,-16.0,0.0,76.0,-15.0,-32.0,7.0
2020-05-23,-26.0,0.0,96.0,-6.0,-3.0,-3.0
2020-05-24,-20.0,-2.0,65.0,-12.0,-2.0,-3.0
2020-05-25,-7.0,0.0,89.0,-14.0,-32.0,7.0
2020-05-26,-7.0,1.0,115.0,-11.0,-30.0,6.0
2020-05-27,-8.0,1.0,109.0,-11.0,-30.0,6.0
2020-05-28,-9.0,1.0,65.0,-16.0,-30.0,7.0
2020-05-29,-12.0,3.0,78.0,-12.0,-31.0,5.0
2020-05-30,-23.0,0.0,80.0,-8.0,1.0,-3.0
2020-05-31,-14.0,2.0,109.0,-6.0,4.0,-5.0
2020-06-01,-1.0,3.0,63.0,-13.0,-28.0,5.0
2020-06-02,-3.0,3.0,88.0,-10.0,-27.0,4.0
2020-06-03,-3.0,2.0,93.0,-7.0,-27.0,4.0
2020-06-04,-7.0,0.0,22.0,-18.0,-28.0,7.0
2020-06-05,-3.0,8.0,86.0,-7.0,-27.0,3.0
2020-06-06,-12.0,3.0,48.0,-8.0,2.0,-2.0
2020-06-07,-5.0,6.0,118.0,1.0,7.0,-6.0
2020-06-08,5.0,7.0,65.0,-9.0,-28.0,4.0
2020-06-09,3.0,7.0,69.0,-7.0,-27.0,4.0
2020-06-10,8.0,10.0,137.0,0.0,-27.0,3.0
2020-06-11,6.0,8.0,103.0,-5.0,-27.0,3.0
2020-06-12,-1.0,8.0,103.0,-6.0,-27.0,1.0
2020-06-13,-10.0,6.0,131.0,3.0,9.0,-6.0
2020-06-14,1.0,10.0,164.0,6.0,11.0,-8.0
2020-06-15,8.0,9.0,110.0,-3.0,-28.0,3.0
2020-06-16,8.0,10.0,99.0,-3.0,-27.0,3.0
2020-06-17,11.0,13.0,179.0,5.0,-27.0,1.0
2020-06-18,9.0,12.0,163.0,0.0,-28.0,1.0
2020-06-19,3.0,12.0,150.0,2.0,-28.0,0.0
2020-06-20,-6.0,9.0,116.0,6.0,11.0,-6.0
2020-06-21,5.0,15.0,196.0,11.0,12.0,-8.0
2020-06-22,19.0,34.0,248.0,7.0,-53.0,2.0
2020-06-23,-27.0,16.0,300.0,-11.0,-78.0,3.0
2020-06-24,-43.0,-12.0,309.0,-20.0,-80.0,1.0
2020-06-25,5.0,14.0,205.0,-1.0,-38.0,1.0
2020-06-26,-3.0,8.0,203.0,-4.0,-36.0,2.0
2020-06-27,-12.0,7.0,220.0,4.0,4.0,-7.0
2020-06-28,-2.0,12.0,236.0,9.0,10.0,-9.0
2020-06-29,6.0,9.0,87.0,-7.0,-33.0,4.0
2020-06-30,2.0,7.0,30.0,-15.0,-34.0,6.0
2020-07-01,8.0,9.0,74.0,-8.0,-34.0,5.0
2020-07-02,8.0,9.0,87.0,-6.0,-33.0,4.0
2020-07-03,7.0,13.0,133.0,0.0,-32.0,1.0
2020-07-04,-3.0,7.0,71.0,-2.0,0.0,-4.0
2020-07-05,6.0,11.0,71.0,0.0,3.0,-4.0
2020-07-06,15.0,14.0,116.0,-3.0,-37.0,4.0
2020-07-07,16.0,16.0,129.0,0.0,-37.0,3.0
2020-07-08,18.0,16.0,128.0,0.0,-36.0,3.0
2020-07-09,14.0,14.0,123.0,-1.0,-36.0,3.0
2020-07-10,7.0,12.0,111.0,-3.0,-36.0,2.0
2020-07-11,-2.0,6.0,66.0,-3.0,-5.0,-3.0
2020-07-12,13.0,15.0,165.0,14.0,7.0,-9.0
2020-07-13,18.0,16.0,157.0,0.0,-40.0,3.0
2020-07-14,18.0,17.0,209.0,5.0,-41.0,1.0
2020-07-15,20.0,17.0,243.0,5.0,-39.0,1.0
