date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,0.99,1.01,1.04,1.01,1.02,1.01
2020-02-16,0.96,1.0,1.0,0.99,1.0,1.0
2020-02-17,0.99,1.01,0.98,1.04,1.02,1.01
2020-02-18,0.97,1.0,0.99,1.01,1.02,1.01
2020-02-19,0.95,1.0,0.99,1.0,1.03,1.01
2020-02-20,0.95,1.0,0.98,1.0,1.02,1.01
2020-02-21,0.96,0.99,1.01,0.98,1.0,1.01
2020-02-22,0.94,0.95,0.99,0.96,1.0,1.01
2020-02-23,0.91,0.9299999999999999,0.95,0.9299999999999999,0.97,1.01
2020-02-24,0.95,0.97,0.95,0.98,1.01,1.0
2020-02-25,0.97,1.0,0.99,0.97,1.02,1.0
2020-02-26,0.98,1.03,1.01,1.01,1.02,1.0
2020-02-27,0.98,1.03,1.02,1.03,1.02,1.01
2020-02-28,0.98,1.01,1.05,1.03,1.0,1.01
2020-02-29,0.98,1.0,1.01,1.0,1.0,1.0
2020-03-01,0.98,1.0,1.01,1.02,1.0,1.0
2020-03-02,0.99,1.02,0.99,1.05,1.04,1.0
2020-03-03,0.97,0.99,1.01,1.06,1.03,1.0
2020-03-04,0.99,1.04,1.03,1.07,1.04,1.0
2020-03-05,1.03,1.03,1.01,1.07,1.04,1.0
2020-03-06,0.99,1.04,1.05,1.07,1.03,1.0
2020-03-07,0.99,1.04,1.04,1.04,1.04,1.0
2020-03-08,1.11,1.05,1.08,1.08,1.1,0.99
2020-03-09,0.96,0.97,0.96,1.02,1.02,0.99
2020-03-10,0.95,0.97,0.99,1.03,1.02,0.99
2020-03-11,0.96,1.0,1.01,1.01,1.03,1.0
2020-03-12,0.94,0.99,1.0,1.0,1.01,1.0
2020-03-13,0.95,0.94,1.02,0.99,1.0,0.99
2020-03-14,0.92,0.9299999999999999,1.01,0.97,1.0,0.99
2020-03-15,0.9299999999999999,0.96,0.98,0.98,1.01,1.0
2020-03-16,0.95,0.97,1.0,1.01,1.02,0.99
2020-03-17,0.96,0.99,0.99,1.0,1.03,0.99
2020-03-18,0.89,1.03,0.98,0.95,0.94,1.04
2020-03-19,0.85,0.94,0.9,0.91,0.92,1.05
2020-03-20,0.81,0.85,0.85,0.86,0.9,1.07
2020-03-21,0.81,0.88,0.83,0.87,0.96,1.07
2020-03-22,0.77,0.8200000000000001,0.8,0.8,0.95,1.08
2020-03-23,0.84,0.91,0.8200000000000001,0.88,0.9,1.07
2020-03-24,0.77,0.84,0.79,0.8200000000000001,0.85,1.1
2020-03-25,0.81,0.89,0.85,0.83,0.86,1.08
2020-03-26,0.8,0.87,0.84,0.84,0.86,1.09
2020-03-27,0.8,0.86,0.85,0.81,0.87,1.1
2020-03-28,0.76,0.85,0.8200000000000001,0.8,0.94,1.09
2020-03-29,0.74,0.8,0.81,0.77,0.97,1.09
2020-03-30,0.8,0.84,0.81,0.8200000000000001,0.85,1.08
2020-03-31,0.8,0.84,0.83,0.83,0.83,1.09
2020-04-01,0.76,0.84,0.81,0.79,0.8200000000000001,1.11
2020-04-02,0.75,0.81,0.81,0.76,0.8,1.11
2020-04-03,0.73,0.83,0.8200000000000001,0.75,0.83,1.12
2020-04-04,0.73,0.83,0.79,0.78,0.92,1.11
2020-04-05,0.73,0.8200000000000001,0.78,0.75,0.98,1.1
2020-04-06,0.77,0.83,0.8,0.79,0.81,1.1
2020-04-07,0.77,0.84,0.81,0.78,0.8,1.1
2020-04-08,0.73,0.8,0.79,0.74,0.79,1.12
2020-04-09,0.74,0.81,0.81,0.75,0.79,1.12
2020-04-10,0.6799999999999999,0.78,0.74,0.7,0.63,1.17
2020-04-11,0.69,0.78,0.77,0.73,0.89,1.1400000000000001
2020-04-12,0.69,0.79,0.8,0.71,0.97,1.11
2020-04-13,0.76,0.8200000000000001,0.84,0.78,0.8200000000000001,1.11
2020-04-14,0.76,0.81,0.8,0.76,0.8200000000000001,1.12
2020-04-15,0.75,0.81,0.81,0.75,0.81,1.12
2020-04-16,0.74,0.8,0.81,0.74,0.8,1.12
2020-04-17,0.75,0.81,0.8200000000000001,0.75,0.83,1.12
2020-04-18,0.71,0.78,0.74,0.76,0.92,1.11
2020-04-19,0.7,0.76,0.71,0.73,0.96,1.1
2020-04-20,0.76,0.81,0.75,0.78,0.8200000000000001,1.1
2020-04-21,0.75,0.8,0.75,0.78,0.81,1.09
2020-04-22,0.74,0.81,0.75,0.76,0.8200000000000001,1.12
2020-04-23,0.73,0.81,0.79,0.76,0.81,1.13
2020-04-24,0.72,0.8,0.8200000000000001,0.75,0.83,1.13
2020-04-25,0.72,0.81,0.78,0.78,0.92,1.12
2020-04-26,0.71,0.79,0.77,0.74,0.96,1.1
2020-04-27,0.77,0.84,0.8200000000000001,0.81,0.83,1.11
2020-04-28,0.79,0.86,0.8200000000000001,0.83,0.83,1.1
2020-04-29,0.78,0.87,0.8200000000000001,0.8200000000000001,0.84,1.12
2020-04-30,0.77,0.86,0.78,0.79,0.81,1.09
2020-05-01,0.71,0.76,0.74,0.7,0.6,1.12
2020-05-02,0.75,0.81,0.78,0.78,0.92,1.1
2020-05-03,0.74,0.78,0.74,0.75,0.98,1.1
2020-05-04,0.79,0.84,0.79,0.81,0.85,1.09
2020-05-05,0.81,0.86,0.8,0.84,0.85,1.1
2020-05-06,0.81,0.88,0.8200000000000001,0.83,0.85,1.11
2020-05-07,0.84,0.91,0.85,0.85,0.85,1.1
2020-05-08,0.84,0.9,0.84,0.85,0.87,1.11
2020-05-09,0.83,0.87,0.8200000000000001,0.84,0.97,1.09
2020-05-10,0.83,0.87,0.81,0.8200000000000001,1.02,1.08
2020-05-11,0.86,0.9,0.8,0.88,0.87,1.09
2020-05-12,0.86,0.9,0.83,0.88,0.87,1.1
2020-05-13,0.84,0.89,0.8,0.86,0.87,1.1
2020-05-14,0.85,0.89,0.8,0.86,0.87,1.09
2020-05-15,0.88,0.91,0.84,0.89,0.9,1.1
2020-05-16,0.86,0.88,0.8200000000000001,0.87,0.99,1.08
2020-05-17,0.85,0.86,0.78,0.84,1.05,1.08
2020-05-18,0.87,0.9,0.81,0.89,0.88,1.08
2020-05-19,0.87,0.89,0.8200000000000001,0.88,0.85,1.09
2020-05-20,0.75,0.74,0.76,0.74,0.53,1.18
2020-05-21,0.81,0.87,0.77,0.8200000000000001,0.65,1.15
2020-05-22,0.85,0.89,0.8200000000000001,0.85,0.86,1.11
2020-05-23,0.85,0.88,0.81,0.84,0.99,1.1
2020-05-24,0.85,0.88,0.86,0.84,1.01,1.08
2020-05-25,0.84,0.86,0.81,0.85,0.6599999999999999,1.13
2020-05-26,0.9,0.94,0.87,0.92,0.88,1.08
2020-05-27,0.89,0.9299999999999999,0.86,0.89,0.88,1.09
2020-05-28,0.9,0.96,0.9,0.92,0.88,1.09
2020-05-29,0.9,0.96,0.91,0.9299999999999999,0.9,1.09
2020-05-30,0.89,0.9299999999999999,0.89,0.9299999999999999,1.0,1.07
2020-05-31,0.88,0.91,0.89,0.89,1.06,1.06
2020-06-01,0.86,0.91,0.86,0.9,0.89,1.07
2020-06-02,0.89,0.94,0.9,0.95,0.91,1.06
2020-06-03,0.87,0.94,0.86,0.91,0.9,1.07
2020-06-04,0.91,0.95,0.85,0.9299999999999999,0.9,1.06
2020-06-05,0.91,0.96,0.85,0.95,0.92,1.07
2020-06-06,0.89,0.92,0.8200000000000001,0.95,1.0,1.07
2020-06-07,0.91,0.94,0.85,0.94,1.08,1.06
2020-06-08,0.91,0.9299999999999999,0.85,1.0,0.91,1.06
2020-06-09,0.9299999999999999,0.96,0.86,1.0,0.92,1.06
2020-06-10,0.92,0.96,0.84,0.97,0.92,1.07
2020-06-11,0.92,0.96,0.86,0.96,0.92,1.07
2020-06-12,0.94,0.95,0.9,0.97,0.9299999999999999,1.07
2020-06-13,0.91,0.9299999999999999,0.87,0.97,1.02,1.07
2020-06-14,0.9299999999999999,0.9299999999999999,0.87,0.9299999999999999,1.08,1.06
2020-06-15,0.9299999999999999,0.94,0.87,0.98,0.9299999999999999,1.05
2020-06-16,0.91,0.94,0.88,0.97,0.92,1.06
2020-06-17,0.88,0.9,0.83,0.9299999999999999,0.91,1.07
2020-06-18,0.92,0.95,0.83,0.98,0.92,1.06
2020-06-19,0.9299999999999999,0.94,0.83,0.97,0.9299999999999999,1.07
2020-06-20,0.92,0.92,0.8200000000000001,0.95,1.02,1.06
2020-06-21,0.91,0.9,0.81,0.92,1.05,1.06
2020-06-22,0.9,0.92,0.78,0.96,0.91,1.05
2020-06-23,0.91,0.91,0.81,0.97,0.89,1.06
2020-06-24,0.86,0.89,0.79,0.91,0.89,1.08
2020-06-25,0.9299999999999999,0.98,0.84,1.0,0.91,1.05
2020-06-26,0.95,0.97,0.8200000000000001,0.99,0.91,1.05
2020-06-27,0.9299999999999999,0.9299999999999999,0.79,0.99,0.96,1.05
2020-06-28,0.92,0.95,0.81,0.97,1.01,1.05
2020-06-29,0.9299999999999999,0.95,0.79,1.02,0.9,1.06
2020-06-30,0.91,0.9299999999999999,0.78,1.02,0.88,1.07
2020-07-01,0.95,1.0,0.85,1.05,0.91,1.06
2020-07-02,0.95,1.0,0.88,1.08,0.91,1.06
2020-07-03,0.9299999999999999,0.96,0.85,1.03,0.92,1.07
2020-07-04,0.96,0.98,0.8,1.05,0.98,1.05
2020-07-05,0.96,0.97,0.83,1.04,1.03,1.04
2020-07-06,0.96,0.98,0.81,1.07,0.91,1.04
2020-07-07,0.96,0.98,0.79,1.06,0.89,1.05
2020-07-08,0.96,0.99,0.83,1.05,0.9299999999999999,1.04
2020-07-09,0.95,0.98,0.8200000000000001,1.08,0.92,1.05
2020-07-10,0.96,0.98,0.81,1.06,0.91,1.06
2020-07-11,0.95,0.97,0.8200000000000001,1.08,0.98,1.04
2020-07-12,0.96,0.96,0.85,1.04,1.02,1.04
2020-07-13,0.95,0.97,0.79,1.08,0.92,1.05
2020-07-14,0.9,0.91,0.77,1.03,0.89,1.07
2020-07-15,0.95,0.98,0.81,1.07,0.9299999999999999,1.05
2020-07-16,0.95,0.98,0.8200000000000001,1.08,0.91,1.06
2020-07-17,0.98,1.01,0.84,1.07,0.9299999999999999,1.05
2020-07-18,0.96,0.96,0.8200000000000001,1.08,0.98,1.05
2020-07-19,0.92,0.9299999999999999,0.81,1.0,0.99,1.06
2020-07-20,0.96,0.98,0.8200000000000001,1.09,0.9,1.05
2020-07-21,0.94,0.96,0.81,1.05,0.89,1.07
2020-07-22,0.9299999999999999,0.96,0.8200000000000001,1.04,0.91,1.06
2020-07-23,0.9299999999999999,0.95,0.83,1.06,0.89,1.08
2020-07-24,0.95,0.97,0.85,1.07,0.9,1.06
2020-07-25,0.97,0.98,0.84,1.08,0.95,1.05
2020-07-26,0.94,0.95,0.8200000000000001,1.03,0.97,1.05
2020-07-27,0.99,1.0,0.85,1.1400000000000001,0.88,1.04
2020-07-28,0.97,0.98,0.8200000000000001,1.12,0.88,1.06
2020-07-29,0.98,1.02,0.86,1.1,0.88,1.05
2020-07-30,1.0,1.01,0.83,1.12,0.86,1.06
2020-07-31,0.97,0.98,0.83,1.05,0.61,1.1
2020-08-01,0.98,0.97,0.85,1.06,0.9,1.05
2020-08-02,0.98,0.96,0.85,1.04,0.96,1.04
2020-08-03,1.02,1.0,0.85,1.13,0.88,1.04
2020-08-04,1.03,1.03,0.89,1.15,0.88,1.04
2020-08-05,1.02,1.03,0.88,1.13,0.89,1.05
2020-08-06,1.03,1.04,0.87,1.17,0.88,1.05
2020-08-07,1.04,1.04,0.9,1.18,0.89,1.03
2020-08-08,1.04,1.02,0.89,1.17,0.95,1.02
2020-08-09,1.03,1.03,0.91,1.11,1.0,1.01
2020-08-10,1.03,1.02,0.89,1.17,0.89,1.03
2020-08-11,1.04,1.05,0.91,1.21,0.88,1.03
2020-08-12,1.05,1.06,0.91,1.18,0.9,1.03
2020-08-13,1.05,1.06,0.9,1.21,0.88,1.03
2020-08-14,1.05,1.06,0.92,1.21,0.88,1.02
2020-08-15,1.01,1.0,0.87,1.1400000000000001,0.89,1.03
2020-08-16,1.01,1.0,0.91,1.09,0.98,1.02
2020-08-17,1.02,1.02,0.87,1.21,0.89,1.02
2020-08-18,1.02,1.02,0.86,1.18,0.9,1.03
2020-08-19,1.01,1.02,0.91,1.15,0.89,1.03
2020-08-20,0.97,1.0,0.87,1.12,0.87,1.05
2020-08-21,0.96,0.94,0.83,1.06,0.83,1.08
2020-08-22,1.0,0.99,0.86,1.13,0.94,1.03
2020-08-23,0.99,0.96,0.84,1.06,0.99,1.03
2020-08-24,1.02,1.03,0.86,1.16,0.89,1.03
2020-08-25,1.04,1.07,0.89,1.19,0.89,1.02
2020-08-26,1.03,1.08,0.9,1.16,0.9,1.02
2020-08-27,1.04,1.09,0.89,1.19,0.88,1.03
2020-08-28,1.02,1.03,0.88,1.16,0.87,1.03
2020-08-29,1.01,1.0,0.86,1.15,0.91,1.02
2020-08-30,1.03,0.99,0.88,1.13,0.97,1.01
2020-08-31,1.02,1.03,0.89,1.2,0.88,1.03
2020-09-01,0.99,0.99,0.89,1.15,0.87,1.05
2020-09-02,1.03,1.04,0.9,1.16,0.88,1.03
2020-09-03,1.02,1.03,0.88,1.19,0.85,1.04
2020-09-04,1.01,0.99,0.88,1.17,0.86,1.06
2020-09-05,1.01,0.99,0.83,1.13,0.89,1.06
2020-09-06,1.03,0.99,0.86,1.1400000000000001,0.95,1.04
2020-09-07,1.07,1.05,0.92,1.22,0.87,1.03
2020-09-08,0.99,0.99,0.86,1.17,0.85,1.07
2020-09-09,1.03,1.05,0.91,1.17,0.88,1.06
2020-09-10,1.05,1.05,0.91,1.2,0.85,1.07
2020-09-11,1.06,1.03,0.91,1.21,0.87,1.07
2020-09-12,1.03,0.98,0.89,1.16,0.89,1.07
2020-09-13,1.04,0.96,0.86,1.1400000000000001,0.95,1.06
2020-09-14,1.07,1.04,0.9,1.25,0.91,1.06
2020-09-15,1.0,0.96,0.85,1.16,0.87,1.1
2020-09-16,1.02,1.01,0.91,1.19,0.88,1.08
2020-09-17,1.02,1.01,0.88,1.2,0.86,1.08
2020-09-18,1.02,1.03,0.88,1.22,0.89,1.07
2020-09-19,0.97,0.96,0.85,1.12,0.91,1.08
2020-09-20,0.99,0.98,0.88,1.15,0.98,1.06
2020-09-21,1.03,1.08,0.94,1.27,0.89,1.05
2020-09-22,0.8,0.87,0.8,0.98,0.76,1.16
2020-09-23,0.88,1.11,0.92,1.18,0.86,1.09
2020-09-24,0.95,1.15,0.9,1.23,0.85,1.08
2020-09-25,1.01,1.13,0.9,1.27,0.87,1.07
2020-09-26,0.98,1.09,0.91,1.22,0.88,1.07
2020-09-27,0.94,1.05,0.94,1.22,0.9,1.06
2020-09-28,1.0,1.1400000000000001,0.92,1.26,0.88,1.07
2020-09-29,0.99,1.13,0.9,1.25,0.84,1.07
2020-09-30,0.97,1.17,0.88,1.26,0.83,1.01
2020-10-01,0.9299999999999999,1.09,0.81,1.22,0.78,0.98
2020-10-02,0.98,1.12,0.83,1.24,0.83,0.95
