,0
2020-03-01,0.004117308951222556
2020-03-02,0.013735206426537128
2020-03-03,0.008828834077463642
2020-03-04,0.00796275025753899
2020-03-05,0.016472620037612927
2020-03-06,-0.00013520804049516673
2020-03-07,-0.004730659139141015
2020-03-08,-0.0008384956861758442
2020-03-09,0.01110388453845531
2020-03-10,0.00585112483963064
2020-03-11,0.0060792827981938575
2020-03-12,0.0035638494068899163
2020-03-13,-0.006659251348029739
2020-03-14,-0.027374537409561802
2020-03-15,-0.03666314425327694
2020-03-16,-0.021005282773189807
2020-03-17,0.010848893214370041
2020-03-18,-0.23419932339949298
2020-03-19,-0.42472301161555603
2020-03-20,-0.5249165573581179
2020-03-21,-0.5832124603846427
2020-03-22,-0.6623114502971539
2020-03-23,-0.6217903951891952
2020-03-24,-0.5990326321981131
2020-03-25,-0.5849840861054322
2020-03-26,-0.5849181443441851
2020-03-27,-0.6020495950339073
2020-03-28,-0.6339879441619904
2020-03-29,-0.6479630657389542
2020-03-30,-0.5959630004942396
2020-03-31,-0.575705525265265
2020-04-01,-0.5830680349208489
2020-04-02,-0.594063276866137
2020-04-03,-0.6153357708452498
2020-04-04,-0.6445675419106697
2020-04-05,-0.6535146834506255
2020-04-06,-0.5850131534667088
2020-04-07,-0.5677126606320014
2020-04-08,-0.569946446629176
2020-04-09,-0.5728365528309097
2020-04-10,-0.604239252259954
2020-04-11,-0.6180243476842548
2020-04-12,-0.6303502171978602
2020-04-13,-0.5607097142652837
2020-04-14,-0.5519228308177085
2020-04-15,-0.5690109340791241
2020-04-16,-0.5737110820518917
2020-04-17,-0.6015204864255065
2020-04-18,-0.6358557791200558
2020-04-19,-0.6403486142421452
2020-04-20,-0.5670246068438305
2020-04-21,-0.5413690594997314
2020-04-22,-0.5426220602313094
2020-04-23,-0.5244457175993906
2020-04-24,-0.5944425346828764
2020-04-25,-0.6123038544610808
2020-04-26,-0.6242631621283363
2020-04-27,-0.5420320722119129
2020-04-28,-0.526313729158367
2020-04-29,-0.5189487237028174
2020-04-30,-0.4982666344395921
2020-05-01,-0.5788815070551269
2020-05-02,-0.5640672361438998
2020-05-03,-0.5696594755712407
2020-05-04,-0.43192218736402516
2020-05-05,-0.3937694103280173
2020-05-06,-0.36191604885129836
2020-05-07,-0.4035393033932259
2020-05-08,-0.3641818255628152
2020-05-09,-0.3979607872329721
2020-05-10,-0.40285351924286633
2020-05-11,-0.3370503396765346
2020-05-12,-0.28121722514532643
2020-05-13,-0.25818134954998245
2020-05-14,-0.25290928407788354
2020-05-15,-0.2761270591989242
2020-05-16,-0.3227416743652897
2020-05-17,-0.346785759842737
2020-05-18,-0.22252214367072018
2020-05-19,-0.20697276532623782
2020-05-20,-0.1923022513886828
2020-05-21,-0.1909246192298442
2020-05-22,-0.21533913744002714
2020-05-23,-0.2957782302331092
2020-05-24,-0.3380009168459102
2020-05-25,-0.38767080392466136
2020-05-26,-0.3404422049416808
2020-05-27,-0.2540971510344111
2020-05-28,-0.24645990181532562
2020-05-29,-0.2736219505773418
2020-05-30,-0.3105292025029123
2020-05-31,-0.32083991876721124
2020-06-01,-0.2407237033608066
2020-06-02,-0.19398671505098927
2020-06-03,-0.17877339240633291
2020-06-04,-0.19131137004943766
2020-06-05,-0.21152035118705045
2020-06-06,-0.24409880796588365
2020-06-07,-0.25550752719666314
2020-06-08,-0.2695220711926486
2020-06-09,-0.12110638681023568
2020-06-10,-0.09710083761408754
2020-06-11,-0.09783361706404628
2020-06-12,-0.12608959962778
2020-06-13,-0.15004898678732084
2020-06-14,-0.14925960708773317
2020-06-15,-0.07738422906781668
2020-06-16,-0.0731463077447159
2020-06-17,-0.06836349824724959
2020-06-18,-0.08432494339880593
2020-06-19,-0.09822217767143639
2020-06-20,-0.11777919097274303
2020-06-21,-0.11124219777668608
2020-06-22,-0.04512693816276576
2020-06-23,-0.042275857256885645
2020-06-24,-0.052882489403009596
2020-06-25,-0.06325509709757937
2020-06-26,-0.06944460154735246
2020-06-27,-0.07905434286916928
2020-06-28,-0.07666173204187829
2020-06-29,-0.04523194656750959
2020-06-30,-0.04154575458838247
2020-07-01,-0.04062983758760138
2020-07-02,-0.05291777848923873
2020-07-03,-0.054242330122774955
2020-07-04,-0.05347931519187806
2020-07-05,-0.04841556135074976
2020-07-06,-0.0334993379351245
2020-07-07,-0.03591894259392557
2020-07-08,-0.032183274171142695
2020-07-09,-0.043333824675484266
2020-07-10,-0.04784394640119836
2020-07-11,-0.05425358280263034
2020-07-12,-0.0487504389567399
2020-07-13,-0.03736136503395771
2020-07-14,-0.03672362167612554
2020-07-15,-0.032647120728997905
2020-07-16,-0.050507654612376766
2020-07-17,-0.06084887448063682
2020-07-18,-0.08318384249435436
2020-07-19,-0.08154891486140804
2020-07-20,-0.03931072011099257
2020-07-21,-0.03733948498008837
2020-07-22,-0.0473153965299962
2020-07-23,-0.029819216902443692
2020-07-24,-0.03465833969810335
2020-07-25,-0.040279318259655604
2020-07-26,-0.05215643977034231
2020-07-27,-0.012503400042685658
2020-07-28,0.01037699252923737
2020-07-29,0.06564521142664145
2020-07-30,0.09330408260573465
2020-07-31,-0.11523332505906511
2020-08-01,-0.10434691324621666
2020-08-02,-0.0025623213132340487
2020-08-03,0.052731295015175185
2020-08-04,0.014970265797964306
2020-08-05,-0.005990617955521866
2020-08-06,-0.020446384444134037
2020-08-07,-0.04074810484717657
2020-08-08,-0.04918029499013173
2020-08-09,-0.050180178069958045
2020-08-10,-0.01992713379727663
2020-08-11,-0.021184390747259352
2020-08-12,-0.028287236834242335
2020-08-13,-0.036337699264315376
2020-08-14,-0.05696411898106122
2020-08-15,-0.07933564054920748
2020-08-16,-0.0862453566511146
2020-08-17,-0.04282758665746118
2020-08-18,-0.03514467378989817
2020-08-19,0.006550696823328232
2020-08-20,-0.07802790755926331
2020-08-21,-0.054599285589857785
2020-08-22,-0.0748847951357788
2020-08-23,-0.07035432123375843
2020-08-24,-0.018124080023159725
2020-08-25,-0.004356131737286461
2020-08-26,-0.0019965773717800267
2020-08-27,-0.0050893730846627025
2020-08-28,1.858095035060972e-05
2020-08-29,0.014300396723254599
2020-08-30,0.02106496452219332
2020-08-31,0.0012053896076253251
2020-09-01,0.048060211897494376
2020-09-02,-0.006947450779231979
2020-09-03,-0.030693975820237102
2020-09-04,-0.04665975452018244
2020-09-05,-0.05015383624590323
2020-09-06,-0.06028745796783385
2020-09-07,-0.02202974837307808
2020-09-08,-0.01084173530724946
2020-09-09,-0.021983649325939228
2020-09-10,-0.06165647013858966
2020-09-11,-0.08200454169194651
2020-09-12,-0.11008434547986065
2020-09-13,-0.10622155064104913
2020-09-14,-0.06146353057144479
2020-09-15,-0.029424304977027298
2020-09-16,-0.08941379017448298
2020-09-17,-0.05376573244042351
2020-09-18,-0.09119214264849249
2020-09-19,-0.10289370130461468
2020-09-20,-0.10797200384535133
2020-09-21,-0.061611998743038424
2020-09-22,-0.05157016415993781
2020-09-23,-0.04714749038308664
2020-09-24,-0.049241153679285395
2020-09-25,-0.04378710228634978
2020-09-26,-0.057982676661917726
