,0
2020-03-01,0.2210979791696711
2020-03-02,0.13544268848424845
2020-03-03,0.14221480722283203
2020-03-04,0.14315714583402564
2020-03-05,0.14330813696427078
2020-03-06,0.1405206206753155
2020-03-07,0.18038400566765436
2020-03-08,0.21240251199347826
2020-03-09,0.13413858466793246
2020-03-10,0.20982775573629286
2020-03-11,0.13917674986213519
2020-03-12,0.14840970870442416
2020-03-13,0.14356909271847923
2020-03-14,0.19072920808207902
2020-03-15,0.2686292625738969
2020-03-16,0.21010331873522803
2020-03-17,0.2243387871476274
2020-03-18,0.22462506743466862
2020-03-19,0.23033469229309694
2020-03-20,0.24182480717535565
2020-03-21,0.26878044997876704
2020-03-22,0.3167918339121221
2020-03-23,0.2597951834468252
2020-03-24,0.26113644823508375
2020-03-25,0.27674683281552004
2020-03-26,0.269065911234649
2020-03-27,0.2475284610080683
2020-03-28,0.291084823435465
2020-03-29,0.34816795544638224
2020-03-30,0.28296933130766244
2020-03-31,0.2785392253568634
2020-04-01,0.2774707494391682
2020-04-02,0.2857758923480354
2020-04-03,0.2751782924126451
2020-04-04,0.30312299640850243
2020-04-05,0.3429676925772131
2020-04-06,0.2700416396584843
2020-04-07,0.2764899773740911
2020-04-08,0.2754620025416119
2020-04-09,0.2752070448029438
2020-04-10,0.35408379120181943
2020-04-11,0.2874120577373809
2020-04-12,0.33321447039772656
2020-04-13,0.34650703754426976
2020-04-14,0.26223406572687685
2020-04-15,0.2668486814787137
2020-04-16,0.26860850472314957
2020-04-17,0.25704380107752756
2020-04-18,0.2821652983557839
2020-04-19,0.33148233192714793
2020-04-20,0.27503791402799316
2020-04-21,0.2513362804466241
2020-04-22,0.25918106029579074
2020-04-23,0.27757952461806923
2020-04-24,0.25691495617990284
2020-04-25,0.27507072894649537
2020-04-26,0.3931884603310744
2020-04-27,0.2500853815005098
2020-04-28,0.24107677501221395
2020-04-29,0.23164373112805026
2020-04-30,0.2391607685101719
2020-05-01,0.31077937377605613
2020-05-02,0.2589823140567229
2020-05-03,0.3396735204477912
2020-05-04,0.2487063935038634
2020-05-05,0.24580981151410192
2020-05-06,0.24403864662893648
2020-05-07,0.2386175523322769
2020-05-08,0.22548188083286116
2020-05-09,0.23821451695411447
2020-05-10,0.25962479455096094
2020-05-11,0.22847135340129907
2020-05-12,0.24155464071922012
2020-05-13,0.2336671216641524
2020-05-14,0.22001682482832838
2020-05-15,0.2148353359105917
2020-05-16,0.22693808143290858
2020-05-17,0.25416619116021416
2020-05-18,0.19429434474794197
2020-05-19,0.21002597129538245
2020-05-20,0.2154628613033284
2020-05-21,0.20255154126144376
2020-05-22,0.18654798324929586
2020-05-23,0.1975102652484579
2020-05-24,0.2187436606928988
2020-05-25,0.1597878738311678
2020-05-26,0.21274986695815457
2020-05-27,0.22162906423096101
2020-05-28,0.21290587404028594
2020-05-29,0.20037803237923732
2020-05-30,0.21276730763780496
2020-05-31,0.24437799445059424
2020-06-01,0.21487418163730004
2020-06-02,0.2571337990418864
2020-06-03,0.2510650292500182
2020-06-04,0.3305199600682738
2020-06-05,0.39449979590671125
2020-06-06,0.3684038977197102
2020-06-07,0.38525288470223845
2020-06-08,0.4716148475458956
2020-06-09,0.44684733211768246
2020-06-10,0.6187946235682307
2020-06-11,0.4254624131168112
2020-06-12,0.40994715243681945
2020-06-13,0.42267432744011807
2020-06-14,0.6001919446074425
2020-06-15,0.36740689174293256
2020-06-16,0.38154441114755205
2020-06-17,0.5641956671002707
2020-06-18,0.3389988941819282
2020-06-19,0.34549980027978494
2020-06-20,0.3538709078117496
2020-06-21,0.38328709488138
2020-06-22,0.275635507894732
2020-06-23,0.2745724788134275
2020-06-24,0.2740852699761342
2020-06-25,0.2657568847614669
2020-06-26,0.2552721703340165
2020-06-27,0.2712929390827825
2020-06-28,0.3470987216687368
2020-06-29,0.24775985265810035
2020-06-30,0.23994934924127728
2020-07-01,0.3102521237252856
2020-07-02,0.24611910089560474
2020-07-03,0.24201209560920026
2020-07-04,0.2728377269692655
2020-07-05,0.3112153304116517
2020-07-06,0.23646029795575058
2020-07-07,0.22615740137301057
2020-07-08,0.22796347002251488
2020-07-09,0.2367181557086732
2020-07-10,0.23200376619858462
2020-07-11,0.24995163787105318
2020-07-12,0.278428880004626
2020-07-13,0.21216031582542105
2020-07-14,0.2127616503820216
2020-07-15,0.21358663477470838
2020-07-16,0.21478828176174558
2020-07-17,0.19898421404592323
2020-07-18,0.23042797183536967
2020-07-19,0.259211058727407
2020-07-20,0.19730634755880655
2020-07-21,0.20706048917229808
2020-07-22,0.2232202200868892
2020-07-23,0.21539749700620148
2020-07-24,0.20860648244098912
2020-07-25,0.23544536026415883
2020-07-26,0.2669294320087758
2020-07-27,0.20616156942006408
2020-07-28,0.21294085781161406
2020-07-29,0.1992430738117615
2020-07-30,0.19860617447358392
2020-07-31,0.25670981395563625
2020-08-01,0.2245012601657593
2020-08-02,0.2638170714318212
2020-08-03,0.19294252067153858
2020-08-04,0.206825383127808
2020-08-05,0.2101779216007719
2020-08-06,0.20693428587098361
2020-08-07,0.20748161113990446
2020-08-08,0.2389313565781203
2020-08-09,0.2732078048199427
2020-08-10,0.2133656319235548
2020-08-11,0.22246269091240972
2020-08-12,0.23547187411583684
2020-08-13,0.23305193945219252
2020-08-14,0.22144535322816233
2020-08-15,0.24522561620274058
2020-08-16,0.29332109330829587
2020-08-17,0.2298171323706389
2020-08-18,0.23712007024146015
2020-08-19,0.23284338305928048
2020-08-20,0.23625992063405757
2020-08-21,0.21822038362491963
2020-08-22,0.5742847543016307
2020-08-23,0.3039696034052946
2020-08-24,0.23664493116465227
2020-08-25,0.23002058163120268
2020-08-26,0.22567957156959514
2020-08-27,0.22374820757712013
2020-08-28,0.20609955381265468
2020-08-29,0.5346124082908578
2020-08-30,0.2613208924830331
2020-08-31,0.21383458182784257
2020-09-01,0.20807435353006554
2020-09-02,0.21299415169942867
2020-09-03,0.21762893255751853
2020-09-04,0.20285399537318727
2020-09-05,0.5279638339380526
2020-09-06,0.5630364486819167
2020-09-07,0.2116576847647369
2020-09-08,0.21319312502796672
2020-09-09,0.21691232975748992
2020-09-10,0.2319066484883318
2020-09-11,0.20347519041115655
2020-09-12,0.5398248028821715
2020-09-13,0.5662374747650324
2020-09-14,0.2052864709964676
2020-09-15,0.2129751483888358
2020-09-16,0.2155598052371939
2020-09-17,0.22697841575654673
2020-09-18,0.2228113831551931
2020-09-19,0.23903730379359353
2020-09-20,0.27233911078193396
2020-09-21,0.21397564906787245
2020-09-22,0.21989857193697346
2020-09-23,0.21475468435276213
2020-09-24,0.22078881587148297
2020-09-25,0.2082313187842491
2020-09-26,0.22870328513108767
2020-09-27,0.2728693969898988
2020-09-28,0.20265104937601977
2020-09-29,0.19789891006050056
2020-09-30,0.1930076692938884
2020-10-01,0.19168831605481632
2020-10-02,0.19280298813393876
2020-10-03,0.21979642436036456
2020-10-04,0.2529275510877101
2020-10-05,0.18605299040495574
2020-10-06,0.19846656703548055
2020-10-07,0.19481395076125096
2020-10-08,0.1982297124842043
2020-10-09,0.19080352435452136
2020-10-10,0.2622271147620805
2020-10-11,0.2646584242780255
2020-10-12,0.19237189421579412
2020-10-13,0.19653276325872046
2020-10-14,0.19495139791314645
2020-10-15,0.18938633017518386
2020-10-16,0.18790386836699036
2020-10-17,0.2356079068057421
2020-10-18,0.2677839636770104
