date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,3,-3,18,4,-11,-1
2020-02-16,11,2,52,8,-1,-3
2020-02-17,10,-5,57,-3,-46,6
2020-02-18,13,10,21,5,-5,0
2020-02-19,6,6,21,0,-9,0
2020-02-20,5,5,4,1,-10,1
2020-02-21,3,5,1,1,-10,1
2020-02-22,5,-1,24,12,-4,-2
2020-02-23,7,2,33,12,2,-2
2020-02-24,8,2,2,10,15,-2
2020-02-25,16,14,35,12,10,-3
2020-02-26,3,5,15,5,5,-2
2020-02-27,0,3,-4,4,3,-1
2020-02-28,-5,-3,-18,2,3,0
2020-02-29,6,1,12,9,4,-2
2020-03-01,5,4,16,12,4,-2
2020-03-02,15,9,19,18,16,-3
2020-03-03,8,7,4,7,9,-2
2020-03-04,0,4,-10,0,3,-1
2020-03-05,12,12,19,12,5,-2
2020-03-06,2,5,-10,5,3,-1
2020-03-07,8,8,-6,3,1,-1
2020-03-08,13,14,-10,6,4,-2
2020-03-09,7,4,-4,9,12,-2
2020-03-10,7,13,0,2,6,-1
2020-03-11,2,18,18,4,1,-2
2020-03-12,4,16,41,5,0,-2
2020-03-13,-9,10,2,-4,-3,1
2020-03-14,-18,6,-12,-13,-5,2
2020-03-15,-21,24,-12,-16,-7,3
2020-03-16,-23,15,-21,-26,-18,8
2020-03-17,-31,1,-8,-34,-29,10
2020-03-18,-41,-7,-15,-42,-38,13
2020-03-19,-44,-12,-12,-44,-42,15
2020-03-20,-47,-12,-21,-49,-43,17
2020-03-21,-52,-15,-26,-47,-35,11
2020-03-22,-73,-26,-63,-69,-46,14
2020-03-23,-64,-36,-60,-68,-52,21
2020-03-24,-72,-43,-65,-75,-59,24
2020-03-25,-72,-39,-63,-74,-61,24
2020-03-26,-69,-36,-60,-71,-61,25
2020-03-27,-69,-35,-57,-70,-60,26
2020-03-28,-69,-36,-48,-64,-50,17
2020-03-29,-77,-48,-56,-72,-50,15
2020-03-30,-63,-34,-55,-67,-56,22
2020-03-31,-63,-26,-54,-68,-59,22
2020-04-01,-67,-32,-58,-70,-61,23
2020-04-02,-66,-37,-52,-68,-62,24
2020-04-03,-65,-29,-49,-66,-60,24
2020-04-04,-75,-48,-62,-69,-60,19
2020-04-05,-97,-97,-87,-93,-77,22
2020-04-06,-59,-30,-44,-64,-56,20
2020-04-07,-60,-29,-37,-65,-59,22
2020-04-08,-63,-31,-34,-65,-60,21
2020-04-09,-59,-23,-32,-62,-60,21
2020-04-10,-55,-9,-31,-58,-61,19
2020-04-11,-96,-97,-83,-91,-81,26
2020-04-12,-96,-97,-82,-91,-75,21
2020-04-13,-50,-18,-29,-57,-54,17
2020-04-14,-58,-19,-49,-66,-58,21
2020-04-15,-53,-10,-31,-60,-58,19
2020-04-16,-51,-9,-21,-56,-58,18
2020-04-17,-57,-9,-22,-60,-76,23
2020-04-18,-96,-97,-81,-92,-83,26
2020-04-19,-96,-97,-81,-92,-77,21
2020-04-20,-96,-96,-79,-93,-90,35
2020-04-21,-51,-19,-29,-59,-53,15
2020-04-22,-53,-23,-17,-59,-55,17
2020-04-23,-52,-23,-13,-57,-54,17
2020-04-24,-46,5,-13,-51,-53,14
2020-04-25,-96,-96,-80,-90,-78,25
2020-04-26,-95,-96,-78,-90,-72,20
2020-04-27,-37,-7,-5,-47,-44,12
2020-04-28,-40,-7,1,-52,-47,13
2020-04-29,-44,-1,-12,-53,-50,14
2020-04-30,-40,7,0,-46,-50,10
2020-05-01,-96,-96,-75,-92,-91,37
2020-05-02,-70,-48,-50,-67,-52,14
2020-05-03,-66,-44,-24,-63,-38,9
2020-05-04,-40,-27,-21,-56,-41,12
2020-05-05,-38,-18,-8,-55,-44,13
2020-05-06,-46,-21,-29,-59,-51,15
2020-05-07,-27,-13,18,-45,-42,9
2020-05-08,-22,-5,14,-41,-40,9
2020-05-09,-24,-13,28,-30,-22,1
2020-05-10,-23,-14,41,-32,-17,-1
2020-05-11,-10,-7,14,-32,-27,5
2020-05-12,-10,1,7,-33,-32,7
2020-05-13,-14,-6,29,-33,-33,5
2020-05-14,-18,-8,9,-33,-34,5
2020-05-15,-18,-7,10,-32,-33,5
2020-05-16,-18,-11,21,-21,-18,0
2020-05-17,-23,-13,11,-29,-14,0
2020-05-18,-7,-7,13,-26,-23,4
2020-07-03,-13,2,15,-21,-27,4
2020-07-04,-11,-1,35,-12,-10,-1
2020-07-05,-10,1,50,-15,-2,-2
2020-07-06,2,7,35,-14,-22,2
2020-07-07,0,17,29,-18,-28,4
2020-07-08,-7,10,56,-18,-29,3
2020-07-09,-7,6,47,-17,-30,3
2020-07-10,-14,3,30,-23,-30,4
2020-07-11,-22,-8,34,-20,-14,0
2020-07-12,-20,0,22,-25,-8,0
2020-07-13,-1,3,33,-18,-24,3
2020-07-14,-2,7,52,-19,-28,3
2020-07-15,-8,5,50,-22,-30,3
2020-07-16,-9,3,44,-21,-30,4
2020-07-17,-27,-8,-15,-32,-32,8
2020-07-18,-22,-5,8,-22,-13,3
2020-07-19,-23,-6,14,-27,-8,2
2020-07-20,0,4,41,-18,-24,3
2020-07-21,1,9,65,-20,-29,3
2020-07-22,-9,1,60,-24,-31,3
2020-07-23,-13,-2,36,-24,-32,4
2020-07-24,-15,-2,31,-26,-31,5
2020-07-25,-25,-9,7,-23,-14,2
2020-07-26,-15,-3,43,-21,-6,-1
2020-07-27,0,0,46,-18,-25,3
2020-07-28,-1,3,67,-21,-29,3
2020-07-29,-9,-1,65,-23,-32,3
2020-07-30,-6,1,63,-21,-33,3
2020-07-31,-16,-4,37,-26,-33,4
2020-08-01,-16,-7,52,-16,-15,-2
2020-08-02,-7,1,83,-14,-8,-5
2020-08-03,1,0,53,-19,-26,2
2020-08-04,0,9,49,-21,-31,3
2020-08-05,-12,2,7,-29,-35,6
2020-08-06,-1,7,53,-18,-33,3
2020-08-07,-13,-1,23,-26,-33,3
2020-08-08,-11,-4,49,-13,-15,-2
2020-08-09,-9,-3,62,-17,-7,-4
2020-08-10,7,6,58,-16,-26,1
2020-08-11,7,10,78,-18,-30,1
2020-08-12,1,8,74,-18,-33,1
2020-08-13,1,4,77,-16,-33,1
2020-08-14,-7,2,46,-21,-33,2
2020-08-15,-13,-5,32,-14,-16,-2
2020-08-16,-3,1,63,-12,-6,-5
2020-08-17,7,5,55,-14,-25,0
2020-08-18,-4,3,30,-23,-29,3
2020-08-19,5,14,62,-16,-31,1
2020-08-20,1,2,68,-15,-32,0
2020-08-21,-5,2,52,-18,-32,1
2020-08-22,-10,-8,62,-9,-14,-5
2020-08-23,-4,-2,73,-9,-5,-7
2020-08-24,6,4,46,-12,-22,0
2020-08-25,3,9,38,-18,-27,2
2020-08-26,3,8,67,-14,-28,0
2020-08-27,1,4,64,-12,-28,0
2020-08-28,-1,7,53,-13,-29,-1
2020-08-29,-11,-10,54,-9,-12,-5
2020-08-30,-6,-4,65,-9,-5,-7
