date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,10,11,7,9,5,-3
2020-02-16,11,13,2,10,4,-1
2020-02-17,4,4,0,5,5,-1
2020-02-18,2,2,2,3,3,-1
2020-02-19,1,2,-1,4,4,-1
2020-02-20,7,7,0,4,4,-2
2020-02-21,4,10,7,7,2,-1
2020-02-22,-7,7,14,-9,-13,0
2020-02-23,-8,1,34,-11,-9,-1
2020-02-24,-21,-9,56,-35,-64,11
2020-02-25,-35,-18,34,-39,-73,13
2020-02-26,-14,-9,-8,-22,-34,8
2020-02-27,2,5,-6,-4,-2,0
2020-02-28,5,5,-6,3,1,0
2020-02-29,14,15,-5,8,5,-2
2020-03-01,16,20,-12,11,7,1
2020-03-02,4,10,-3,5,6,-2
2020-03-03,1,9,-2,5,5,-1
2020-03-04,-3,4,-2,5,7,0
2020-03-05,0,4,-4,4,7,0
2020-03-06,-2,-3,-2,5,9,-1
2020-03-07,2,4,-7,2,5,2
2020-03-08,1,8,-11,2,4,3
2020-03-09,-4,3,-4,1,7,0
2020-03-10,-5,14,-6,-1,4,0
2020-03-11,-16,9,-15,-11,0,5
2020-03-12,-17,7,-20,-17,-5,8
2020-03-13,-18,5,-20,-15,-5,9
2020-03-14,-22,3,-29,-18,-6,11
2020-03-15,-37,-6,-43,-26,-12,14
2020-03-16,-29,-11,-28,-25,-18,14
2020-03-17,-39,-18,-36,-34,-28,18
2020-03-18,-46,-29,-39,-39,-32,22
2020-03-19,-50,-29,-45,-46,-37,24
2020-03-20,-50,-27,-48,-45,-37,26
2020-03-21,-64,-36,-61,-52,-43,27
2020-03-22,-69,-41,-67,-59,-43,25
2020-03-23,-63,-38,-56,-61,-54,31
2020-03-24,-70,-47,-62,-67,-61,34
2020-03-25,-82,-54,-71,-77,-72,40
2020-03-26,-81,-53,-71,-76,-73,41
2020-03-27,-81,-54,-71,-76,-72,43
2020-03-28,-82,-53,-75,-76,-68,36
2020-03-29,-84,-61,-78,-77,-59,31
2020-03-30,-80,-55,-69,-76,-72,40
2020-03-31,-79,-51,-69,-75,-73,38
2020-04-01,-85,-68,-73,-79,-75,42
2020-04-02,-81,-53,-70,-77,-74,41
2020-04-03,-85,-64,-74,-79,-74,45
2020-04-04,-83,-54,-75,-76,-70,37
2020-04-05,-95,-95,-86,-89,-74,36
2020-04-06,-82,-62,-72,-79,-74,41
2020-04-07,-79,-48,-68,-75,-74,39
2020-04-08,-82,-60,-71,-78,-74,41
2020-04-09,-78,-42,-68,-75,-76,40
2020-04-10,-89,-71,-79,-85,-87,50
2020-04-11,-96,-95,-86,-91,-84,45
2020-04-12,-95,-95,-87,-90,-75,36
2020-04-13,-81,-59,-72,-78,-73,40
2020-04-14,-76,-44,-68,-74,-73,38
2020-04-15,-79,-56,-70,-76,-73,40
2020-04-16,-74,-41,-67,-72,-72,39
2020-04-17,-77,-49,-69,-74,-72,42
2020-04-18,-95,-94,-85,-90,-82,44
2020-04-19,-95,-95,-86,-91,-74,36
2020-04-20,-77,-54,-69,-76,-71,39
2020-04-21,-73,-41,-66,-73,-71,37
2020-04-22,-79,-58,-70,-77,-71,40
2020-04-23,-75,-45,-67,-74,-71,38
2020-04-24,-78,-52,-70,-75,-70,41
2020-04-25,-95,-93,-85,-90,-80,43
2020-04-26,-95,-95,-86,-90,-72,35
2020-04-27,-76,-53,-68,-75,-69,39
2020-04-28,-72,-41,-63,-71,-69,32
2020-04-29,-76,-51,-65,-74,-69,38
2020-04-30,-70,-35,-61,-69,-68,36
2020-05-01,-83,-61,-74,-81,-83,47
2020-05-02,-94,-93,-84,-90,-79,43
2020-05-03,-94,-94,-86,-90,-71,35
2020-05-04,-73,-51,-65,-73,-67,37
2020-05-05,-71,-41,-62,-70,-67,35
2020-05-06,-75,-51,-65,-72,-67,37
2020-05-07,-71,-42,-63,-70,-67,37
2020-05-08,-73,-44,-65,-70,-66,39
2020-05-09,-93,-91,-83,-88,-77,42
2020-05-10,-94,-94,-85,-89,-69,34
2020-05-11,-71,-47,-64,-70,-64,36
2020-05-12,-68,-36,-60,-68,-64,34
2020-05-13,-72,-49,-64,-71,-64,36
2020-05-14,-68,-38,-61,-68,-64,33
2020-05-15,-70,-44,-63,-67,-62,37
2020-05-16,-76,-50,-70,-72,-62,34
2020-05-17,-93,-93,-84,-88,-67,34
2020-05-18,-68,-47,-62,-68,-60,34
2020-05-19,-67,-41,-59,-66,-61,33
2020-05-20,-69,-44,-57,-66,-60,35
2020-05-21,-67,-38,-55,-64,-60,35
2020-05-22,-71,-46,-61,-66,-59,36
2020-05-23,-75,-47,-64,-68,-58,32
2020-05-24,-93,-92,-83,-87,-66,33
2020-05-25,-67,-44,-56,-65,-58,33
2020-05-26,-66,-40,-55,-64,-58,32
2020-05-27,-70,-49,-60,-66,-58,34
2020-05-28,-67,-42,-57,-65,-58,34
2020-05-29,-68,-43,-59,-65,-57,36
2020-05-30,-73,-47,-65,-67,-54,31
2020-05-31,-93,-92,-82,-87,-64,33
2020-06-01,-52,-24,-39,-50,-49,26
2020-06-02,-57,-32,-49,-57,-52,29
2020-06-03,-55,-28,-43,-53,-50,29
2020-06-04,-54,-26,-44,-55,-51,29
2020-06-05,-55,-26,-44,-54,-49,30
2020-06-06,-61,-32,-54,-56,-47,26
2020-06-07,-90,-85,-78,-86,-60,32
2020-06-08,-62,-43,-53,-63,-51,30
2020-06-09,-62,-38,-53,-63,-53,31
2020-06-10,-64,-44,-54,-64,-52,32
2020-06-11,-61,-36,-50,-61,-52,31
2020-06-12,-59,-32,-49,-59,-50,32
2020-06-13,-67,-41,-58,-64,-48,29
2020-06-14,-88,-82,-75,-85,-56,31
2020-06-15,-57,-34,-47,-59,-49,29
2020-06-16,-56,-29,-45,-57,-51,29
2020-06-17,-57,-33,-48,-58,-50,30
2020-06-18,-58,-32,-48,-60,-51,30
2020-06-19,-58,-29,-48,-57,-48,30
2020-06-20,-64,-35,-55,-60,-45,27
2020-06-21,-87,-80,-73,-83,-53,30
2020-06-22,-59,-37,-49,-60,-50,29
2020-06-23,-60,-36,-50,-61,-53,30
2020-06-24,-61,-38,-49,-60,-50,30
2020-06-25,-59,-34,-49,-59,-51,30
2020-06-26,-61,-35,-52,-59,-50,32
2020-06-27,-66,-40,-59,-62,-47,29
2020-06-28,-87,-81,-75,-85,-57,31
2020-06-29,-58,-35,-52,-60,-49,28
2020-06-30,-59,-35,-58,-62,-51,29
2020-07-01,-59,-35,-55,-60,-50,29
2020-07-02,-59,-34,-57,-61,-51,30
2020-07-03,-60,-34,-58,-60,-49,31
2020-07-04,-68,-42,-68,-66,-47,29
2020-07-05,-88,-83,-80,-87,-57,31
2020-07-06,-57,-35,-54,-61,-49,29
2020-07-07,-59,-34,-57,-61,-52,29
2020-07-08,-61,-39,-57,-63,-50,30
2020-07-09,-61,-37,-57,-63,-51,30
2020-07-10,-61,-37,-59,-61,-49,32
2020-07-11,-67,-42,-66,-66,-46,29
2020-07-12,-89,-83,-80,-87,-57,31
2020-07-13,-58,-36,-57,-62,-49,29
2020-07-14,-58,-33,-55,-62,-51,29
2020-07-15,-58,-32,-55,-60,-49,29
