date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,11.0,5.0,41.0,22.0,7.0,-3.0
2020-02-16,11.0,6.0,44.0,13.0,2.0,-3.0
2020-02-17,1.0,0.0,15.0,-6.0,-10.0,1.0
2020-02-18,5.0,2.0,9.0,-4.0,-9.0,1.0
2020-02-19,4.0,1.0,12.0,-4.0,-9.0,0.0
2020-02-20,4.0,1.0,20.0,-1.0,-11.0,0.0
2020-02-21,1.0,-1.0,25.0,2.0,-11.0,0.0
2020-02-22,8.0,3.0,45.0,31.0,1.0,-4.0
2020-02-23,9.0,7.0,19.0,24.0,2.0,-3.0
2020-02-24,2.0,9.0,18.0,0.0,-7.0,1.0
2020-02-25,0.0,10.0,13.0,2.0,-6.0,1.0
2020-02-26,-11.0,-4.0,-32.0,-10.0,-7.0,4.0
2020-02-27,-1.0,0.0,3.0,-1.0,-7.0,2.0
2020-02-28,-1.0,1.0,9.0,2.0,-7.0,1.0
2020-02-29,-1.0,-1.0,2.0,4.0,0.0,0.0
2020-03-01,-14.0,-2.0,-55.0,-13.0,-2.0,2.0
2020-03-02,-1.0,-2.0,-10.0,5.0,3.0,0.0
2020-03-03,-2.0,-3.0,-15.0,3.0,2.0,1.0
2020-03-04,0.0,-1.0,-5.0,6.0,3.0,0.0
2020-03-05,0.0,3.0,1.0,5.0,3.0,-1.0
2020-03-06,-5.0,-2.0,-23.0,0.0,3.0,1.0
2020-03-07,3.0,6.0,14.0,7.0,4.0,0.0
2020-03-08,17.0,22.0,47.0,18.0,3.0,-2.0
2020-03-09,-4.0,-1.0,8.0,0.0,1.0,1.0
2020-03-10,-3.0,5.0,8.0,2.0,1.0,1.0
2020-03-11,-5.0,5.0,28.0,2.0,0.0,1.0
2020-03-12,-7.0,29.0,11.0,-5.0,-3.0,2.0
2020-03-13,-29.0,18.0,-36.0,-29.0,-13.0,11.0
2020-03-14,-50.0,-22.0,-32.0,-30.0,-13.0,11.0
2020-03-15,-61.0,-35.0,-9.0,-28.0,-23.0,8.0
2020-03-16,-67.0,-29.0,-6.0,-53.0,-44.0,20.0
2020-03-17,-73.0,-42.0,0.0,-55.0,-51.0,22.0
2020-03-18,-74.0,-41.0,-6.0,-56.0,-53.0,23.0
2020-03-19,-74.0,-43.0,-3.0,-57.0,-55.0,23.0
2020-03-20,-76.0,-41.0,-20.0,-59.0,-55.0,26.0
2020-03-21,-80.0,-48.0,-41.0,-51.0,-45.0,16.0
2020-03-22,-90.0,-92.0,-59.0,-64.0,-49.0,15.0
2020-03-23,-75.0,-39.0,-47.0,-66.0,-57.0,26.0
2020-03-24,-78.0,-47.0,-54.0,-68.0,-58.0,28.0
2020-03-25,-79.0,-45.0,-63.0,-70.0,-58.0,28.0
2020-03-26,-80.0,-50.0,-64.0,-72.0,-59.0,29.0
2020-03-27,-77.0,-44.0,-42.0,-65.0,-57.0,29.0
2020-03-28,-77.0,-44.0,-25.0,-45.0,-43.0,15.0
2020-03-29,-88.0,-92.0,-43.0,-54.0,-45.0,13.0
2020-03-30,-78.0,-49.0,-64.0,-72.0,-57.0,28.0
2020-03-31,-77.0,-49.0,-43.0,-65.0,-57.0,27.0
2020-04-01,-77.0,-51.0,-35.0,-62.0,-57.0,26.0
2020-04-02,-75.0,-47.0,-30.0,-61.0,-57.0,25.0
2020-04-03,-75.0,-42.0,-35.0,-61.0,-56.0,28.0
2020-04-04,-78.0,-45.0,-44.0,-51.0,-44.0,16.0
2020-04-05,-86.0,-91.0,-34.0,-51.0,-45.0,13.0
2020-04-06,-71.0,-40.0,-14.0,-58.0,-55.0,23.0
2020-04-07,-71.0,-41.0,-10.0,-56.0,-55.0,23.0
2020-04-08,-71.0,-39.0,-15.0,-57.0,-55.0,23.0
2020-04-09,-68.0,-32.0,-16.0,-57.0,-55.0,22.0
2020-04-10,-70.0,-29.0,-24.0,-59.0,-56.0,26.0
2020-04-11,-76.0,-39.0,-34.0,-47.0,-46.0,15.0
2020-04-12,-85.0,-91.0,-23.0,-48.0,-45.0,11.0
2020-04-13,-89.0,-94.0,20.0,-69.0,-88.0,33.0
2020-04-14,-73.0,-37.0,-53.0,-65.0,-53.0,25.0
2020-04-15,-69.0,-35.0,-18.0,-55.0,-52.0,22.0
2020-04-16,-68.0,-35.0,-13.0,-55.0,-51.0,21.0
2020-04-17,-68.0,-29.0,-12.0,-55.0,-50.0,23.0
2020-04-18,-70.0,-31.0,-18.0,-37.0,-32.0,11.0
2020-04-19,-84.0,-90.0,-21.0,-45.0,-34.0,10.0
2020-04-20,-59.0,-33.0,-23.0,-58.0,-48.0,21.0
2020-04-21,-60.0,-36.0,-12.0,-53.0,-48.0,20.0
2020-04-22,-60.0,-34.0,-6.0,-51.0,-47.0,19.0
2020-04-23,-58.0,-31.0,-1.0,-50.0,-47.0,18.0
2020-04-24,-58.0,-26.0,-6.0,-51.0,-45.0,20.0
2020-04-25,-57.0,-17.0,-14.0,-34.0,-28.0,9.0
2020-04-26,-77.0,-88.0,-9.0,-38.0,-33.0,8.0
2020-04-27,-83.0,-92.0,37.0,-61.0,-82.0,28.0
2020-04-28,-47.0,-10.0,-3.0,-48.0,-50.0,16.0
2020-04-29,-54.0,-15.0,-33.0,-55.0,-51.0,21.0
2020-04-30,-36.0,19.0,12.0,-41.0,-51.0,14.0
2020-05-01,-86.0,-92.0,8.0,-67.0,-85.0,31.0
2020-05-02,-81.0,-90.0,-1.0,-41.0,-47.0,11.0
2020-05-03,-57.0,-25.0,27.0,-21.0,-17.0,3.0
2020-05-04,-25.0,-16.0,30.0,-42.0,-37.0,12.0
2020-05-05,-33.0,-18.0,-11.0,-48.0,-38.0,15.0
2020-05-06,-31.0,-19.0,14.0,-42.0,-37.0,13.0
2020-05-07,-28.0,-18.0,37.0,-41.0,-36.0,12.0
2020-05-08,-28.0,-15.0,43.0,-40.0,-35.0,13.0
2020-05-09,-28.0,-12.0,52.0,-15.0,-12.0,2.0
2020-05-10,-43.0,-81.0,41.0,-18.0,-13.0,2.0
2020-05-11,-28.0,-15.0,-6.0,-45.0,-34.0,13.0
2020-05-12,-37.0,-19.0,-35.0,-50.0,-35.0,16.0
2020-05-13,-28.0,-17.0,6.0,-37.0,-32.0,13.0
2020-05-14,-25.0,-16.0,11.0,-36.0,-31.0,11.0
2020-05-15,-29.0,-12.0,-8.0,-40.0,-31.0,13.0
2020-05-16,-26.0,-4.0,12.0,-18.0,-10.0,4.0
2020-05-17,-41.0,-81.0,29.0,-15.0,-10.0,3.0
2020-05-18,-9.0,-8.0,41.0,-27.0,-25.0,8.0
2020-05-19,-18.0,-9.0,-20.0,-37.0,-26.0,11.0
2020-05-20,-12.0,-8.0,14.0,-27.0,-25.0,9.0
2020-05-21,-7.0,-6.0,46.0,-23.0,-26.0,7.0
2020-05-22,-13.0,-9.0,56.0,-24.0,-24.0,7.0
2020-05-23,-15.0,-4.0,57.0,-7.0,-7.0,-1.0
2020-05-24,-29.0,-80.0,54.0,-7.0,-5.0,-1.0
2020-05-25,-9.0,-7.0,30.0,-28.0,-24.0,7.0
2020-05-26,-11.0,-10.0,31.0,-26.0,-22.0,7.0
2020-05-27,-9.0,-10.0,52.0,-21.0,-22.0,6.0
2020-05-28,-11.0,-7.0,15.0,-27.0,-22.0,7.0
2020-05-29,-10.0,-5.0,37.0,-23.0,-21.0,6.0
2020-05-30,-13.0,-2.0,42.0,-6.0,-2.0,0.0
2020-05-31,-33.0,-82.0,31.0,-17.0,-4.0,0.0
2020-06-01,-1.0,-3.0,54.0,-18.0,-17.0,4.0
2020-06-02,-5.0,-8.0,42.0,-19.0,-16.0,4.0
2020-06-03,-6.0,-8.0,35.0,-17.0,-14.0,3.0
2020-06-04,-10.0,-7.0,-7.0,-25.0,-16.0,5.0
2020-06-05,-10.0,-6.0,-2.0,-25.0,-16.0,5.0
2020-06-06,-5.0,-1.0,52.0,1.0,0.0,-2.0
2020-06-07,-22.0,-80.0,43.0,-8.0,1.0,-2.0
2020-06-08,-8.0,-5.0,-10.0,-29.0,-17.0,6.0
2020-06-09,-5.0,-8.0,10.0,-22.0,-15.0,4.0
2020-06-10,-3.0,-5.0,19.0,-18.0,-14.0,3.0
2020-06-11,6.0,0.0,56.0,-13.0,-16.0,2.0
2020-06-12,0.0,-4.0,95.0,-12.0,-16.0,0.0
2020-06-13,-1.0,-1.0,99.0,8.0,0.0,-6.0
2020-06-14,-22.0,-80.0,37.0,-6.0,0.0,-3.0
2020-06-15,2.0,4.0,5.0,-22.0,-16.0,4.0
2020-06-16,5.0,0.0,41.0,-14.0,-14.0,2.0
2020-06-17,4.0,-1.0,40.0,-14.0,-14.0,2.0
2020-06-18,7.0,1.0,44.0,-13.0,-15.0,1.0
2020-06-19,1.0,-3.0,52.0,-11.0,-16.0,0.0
2020-06-20,4.0,5.0,62.0,7.0,-1.0,-4.0
